Biomarker_1,Biomarker_2,Biomarker_3,Biomarker_4,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_HSPB1,PERM_TIMP-2,ADIPOQ_HSPB1,TIMP-2_MMP9,0.9584,1.0,0.56,1.0,0.69444,0.0101
MMP9_PERM,HSPB1_MMP9,ADIPOQ_HSPB1,TIMP-2_PERM,0.9584,1.0,0.52,1.0,0.67568,0.0101
MMP9_PERM,ADIPOQ_PERM,TIMP-2_MMP9,AGRIN_HSPB1,0.9584,1.0,0.52,1.0,0.67568,0.0101
MMP9_TIMP-2,PERM_HSPB1,ADIPOQ_MMP9,TIMP-2_AGRIN,0.9584,1.0,0.28,1.0,0.5814,0.0101
MMP9_TIMP-2,PERM_HSPB1,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.9584,1.0,0.52,1.0,0.67568,0.0101
MMP9_TIMP-2,ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_PERM,0.9584,1.0,0.52,1.0,0.67568,0.0101
MMP9_AGRIN,ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_HSPB1,0.9584,1.0,0.2,1.0,0.55556,0.0101
HSPB1_MMP9,PERM_HSPB1,ADIPOQ_PERM,TIMP-2_MMP9,0.9584,1.0,0.56,1.0,0.69444,0.0101
HSPB1_MMP9,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_TIMP-2,0.9584,1.0,0.3871,1.0,0.66667,0.0101
HSPB1_TIMP-2,PERM_HSPB1,ADIPOQ_MMP9,AGRIN_TIMP-2,0.9584,1.0,0.28,1.0,0.5814,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_TIMP-2,0.9584,1.0,0.24,1.0,0.56818,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_MMP9,0.9584,1.0,0.45161,1.0,0.69091,0.0101
HSPB1_AGRIN,PERM_HSPB1,ADIPOQ_MMP9,AGRIN_TIMP-2,0.9584,1.0,0.28,1.0,0.5814,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_TIMP-2,0.9584,1.0,0.24,1.0,0.56818,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_HSPB1,0.9584,1.0,0.44,1.0,0.64103,0.0101
PERM_MMP9,ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_TIMP-2,0.9584,1.0,0.24,1.0,0.56818,0.0101
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_HSPB1,,0.95833,1.0,0.12,1.0,0.52174,0.0101
MMP9_PERM,ADIPOQ_KPYM,TIMP-2_PERM,,0.95833,1.0,0.44444,1.0,0.61538,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_KPYM,,0.95833,1.0,0.2,1.0,0.54545,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_KPYM,,0.95833,1.0,0.11538,1.0,0.51064,0.0101
HSPB1_MMP9,ADIPOQ_MMP9,KPYM_TIMP-2,,0.95833,1.0,0.30769,1.0,0.57143,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,,0.95833,1.0,0.30769,1.0,0.57143,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_HSPB1,,0.95833,1.0,0.52,1.0,0.66667,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,KPYM_HSPB1,,0.95833,1.0,0.48,1.0,0.64865,0.0101
ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_HSPB1,,0.95833,1.0,0.5,1.0,0.66667,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_MMP9,0.95833,1.0,0.54167,1.0,0.68571,0.0101
MMP9_HSPB1,HSPB1_AGRIN,ADIPOQ_KPYM,TIMP-2_HSPB1,0.95833,1.0,0.12,1.0,0.52174,0.0101
MMP9_HSPB1,HSPB1_AGRIN,ADIPOQ_KPYM,TIMP-2_AGRIN,0.95833,0.95833,0.24,0.85714,0.54762,0.0101
MMP9_HSPB1,PERM_KPYM,ADIPOQ_MMP9,AGRIN_TIMP-2,0.95833,1.0,0.20833,1.0,0.55814,0.0101
MMP9_HSPB1,PERM_KPYM,ADIPOQ_KPYM,TIMP-2_HSPB1,0.95833,1.0,0.12,1.0,0.52174,0.0101
MMP9_HSPB1,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.6,1.0,0.70588,0.0101
MMP9_HSPB1,ADIPOQ_MMP9,TIMP-2_AGRIN,KPYM_TIMP-2,0.95833,1.0,0.36,1.0,0.6,0.0101
MMP9_HSPB1,ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.52,1.0,0.66667,0.0101
MMP9_HSPB1,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.48,1.0,0.64865,0.0101
MMP9_HSPB1,ADIPOQ_AGRIN,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.48,1.0,0.64865,0.0101
MMP9_HSPB1,ADIPOQ_AGRIN,TIMP-2_AGRIN,KPYM_TIMP-2,0.95833,1.0,0.26923,1.0,0.55814,0.0101
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_HSPB1,0.95833,1.0,0.45833,1.0,0.64865,0.0101
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.54167,1.0,0.68571,0.0101
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,0.95833,1.0,0.52,1.0,0.66667,0.0101
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.95833,1.0,0.48,1.0,0.64865,0.0101
MMP9_PERM,HSPB1_MMP9,ADIPOQ_KPYM,TIMP-2_PERM,0.95833,1.0,0.44,1.0,0.63158,0.0101
MMP9_PERM,PERM_HSPB1,ADIPOQ_MMP9,KPYM_TIMP-2,0.95833,1.0,0.28,1.0,0.57143,0.0101
MMP9_PERM,ADIPOQ_HSPB1,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.5,1.0,0.64865,0.0101
MMP9_PERM,ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_TIMP-2,0.95833,1.0,0.37037,1.0,0.58537,0.0101
MMP9_PERM,ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.5,1.0,0.66667,0.0101
MMP9_PERM,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_KPYM,0.95833,1.0,0.44444,1.0,0.61538,0.0101
MMP9_PERM,ADIPOQ_KPYM,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.48148,1.0,0.63158,0.0101
MMP9_PERM,ADIPOQ_KPYM,TIMP-2_PERM,KPYM_AGRIN,0.95833,1.0,0.44444,1.0,0.61538,0.0101
MMP9_ADIPOQ,PERM_KPYM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.5,1.0,0.64706,0.0101
MMP9_TIMP-2,HSPB1_MMP9,PERM_MMP9,ADIPOQ_KPYM,0.95833,1.0,0.16,1.0,0.53333,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_AGRIN,KPYM_HSPB1,0.95833,1.0,0.12,1.0,0.52174,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_KPYM,AGRIN_HSPB1,0.95833,1.0,0.20833,1.0,0.55814,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_KPYM,KPYM_AGRIN,0.95833,1.0,0.16,1.0,0.53333,0.0101
MMP9_TIMP-2,HSPB1_PERM,ADIPOQ_MMP9,TIMP-2_KPYM,0.95833,1.0,0.32,1.0,0.58537,0.0101
MMP9_TIMP-2,HSPB1_PERM,ADIPOQ_AGRIN,TIMP-2_KPYM,0.95833,1.0,0.26923,1.0,0.55814,0.0101
MMP9_TIMP-2,HSPB1_PERM,ADIPOQ_KPYM,TIMP-2_PERM,0.95833,1.0,0.5,1.0,0.64865,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,PERM_AGRIN,ADIPOQ_KPYM,0.95833,1.0,0.19231,1.0,0.53333,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_HSPB1,0.95833,1.0,0.2,1.0,0.54545,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_KPYM,AGRIN_KPYM,0.95833,1.0,0.11538,1.0,0.51064,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_TIMP-2,KPYM_TIMP-2,0.95833,1.0,0.18519,1.0,0.52174,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_AGRIN,KPYM_TIMP-2,0.95833,1.0,0.14815,1.0,0.51064,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_KPYM,AGRIN_PERM,0.95833,1.0,0.23077,1.0,0.54545,0.0101
MMP9_TIMP-2,HSPB1_KPYM,ADIPOQ_PERM,TIMP-2_MMP9,0.95833,1.0,0.44,1.0,0.63158,0.0101
MMP9_TIMP-2,HSPB1_KPYM,ADIPOQ_KPYM,KPYM_MMP9,0.95833,1.0,0.2,1.0,0.54545,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.95833,1.0,0.30769,1.0,0.57143,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_KPYM,TIMP-2_MMP9,0.95833,1.0,0.46154,1.0,0.63158,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_KPYM,TIMP-2_AGRIN,0.95833,1.0,0.30769,1.0,0.57143,0.0101
MMP9_TIMP-2,PERM_HSPB1,ADIPOQ_KPYM,TIMP-2_MMP9,0.95833,1.0,0.45833,1.0,0.64865,0.0101
MMP9_TIMP-2,PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,0.95833,1.0,0.30769,1.0,0.57143,0.0101
MMP9_TIMP-2,PERM_AGRIN,ADIPOQ_MMP9,AGRIN_KPYM,0.95833,1.0,0.15385,1.0,0.52174,0.0101
MMP9_TIMP-2,PERM_AGRIN,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.95833,1.0,0.25926,1.0,0.54545,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.48148,1.0,0.63158,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_AGRIN,KPYM_HSPB1,0.95833,1.0,0.32,1.0,0.58537,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,KPYM_MMP9,0.95833,1.0,0.30769,1.0,0.57143,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,KPYM_PERM,0.95833,1.0,0.30769,1.0,0.57143,0.0101
MMP9_TIMP-2,ADIPOQ_HSPB1,TIMP-2_AGRIN,AGRIN_KPYM,0.95833,1.0,0.24,1.0,0.55814,0.0101
MMP9_TIMP-2,ADIPOQ_PERM,TIMP-2_HSPB1,KPYM_HSPB1,0.95833,1.0,0.26923,1.0,0.55814,0.0101
MMP9_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_KPYM,0.95833,1.0,0.5,1.0,0.64865,0.0101
MMP9_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_KPYM,KPYM_PERM,0.95833,1.0,0.25926,1.0,0.54545,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,TIMP-2_MMP9,AGRIN_KPYM,0.95833,1.0,0.42308,1.0,0.61538,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.5,1.0,0.64865,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_HSPB1,0.95833,1.0,0.48,1.0,0.64865,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_PERM,KPYM_AGRIN,0.95833,1.0,0.48148,1.0,0.63158,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_KPYM,0.95833,1.0,0.25926,1.0,0.54545,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_KPYM,KPYM_AGRIN,0.95833,1.0,0.40741,1.0,0.6,0.0101
MMP9_AGRIN,HSPB1_AGRIN,ADIPOQ_MMP9,KPYM_TIMP-2,0.95833,1.0,0.30769,1.0,0.57143,0.0101
MMP9_AGRIN,HSPB1_KPYM,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.95833,1.0,0.46154,1.0,0.63158,0.0101
MMP9_AGRIN,PERM_TIMP-2,ADIPOQ_KPYM,TIMP-2_AGRIN,0.95833,1.0,0.33333,1.0,0.57143,0.0101
MMP9_AGRIN,PERM_KPYM,ADIPOQ_MMP9,AGRIN_TIMP-2,0.95833,1.0,0.23077,1.0,0.54545,0.0101
MMP9_AGRIN,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.48,1.0,0.64865,0.0101
MMP9_AGRIN,ADIPOQ_TIMP-2,TIMP-2_AGRIN,KPYM_MMP9,0.95833,1.0,0.2963,1.0,0.55814,0.0101
MMP9_AGRIN,ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_HSPB1,0.95833,1.0,0.32,1.0,0.58537,0.0101
MMP9_AGRIN,ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.95833,1.0,0.2963,1.0,0.55814,0.0101
MMP9_KPYM,HSPB1_MMP9,ADIPOQ_MMP9,KPYM_TIMP-2,0.95833,1.0,0.28,1.0,0.57143,0.0101
MMP9_KPYM,HSPB1_MMP9,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.95833,1.0,0.4,1.0,0.61538,0.0101
MMP9_KPYM,HSPB1_ADIPOQ,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.54167,1.0,0.66667,0.0101
MMP9_KPYM,HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,0.95833,1.0,0.4,1.0,0.61538,0.0101
MMP9_KPYM,HSPB1_AGRIN,ADIPOQ_PERM,TIMP-2_KPYM,0.95833,1.0,0.38462,1.0,0.6,0.0101
MMP9_KPYM,HSPB1_KPYM,ADIPOQ_PERM,TIMP-2_KPYM,0.95833,1.0,0.38462,1.0,0.6,0.0101
MMP9_KPYM,PERM_MMP9,ADIPOQ_MMP9,TIMP-2_KPYM,0.95833,1.0,0.38462,1.0,0.6,0.0101
MMP9_KPYM,PERM_MMP9,ADIPOQ_MMP9,KPYM_TIMP-2,0.95833,1.0,0.23077,1.0,0.54545,0.0101
MMP9_KPYM,PERM_HSPB1,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.95833,1.0,0.36,1.0,0.6,0.0101
MMP9_KPYM,PERM_ADIPOQ,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.45833,1.0,0.62857,0.0101
MMP9_KPYM,PERM_TIMP-2,ADIPOQ_HSPB1,TIMP-2_MMP9,0.95833,1.0,0.54167,1.0,0.68571,0.0101
MMP9_KPYM,PERM_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.95833,1.0,0.37037,1.0,0.58537,0.0101
MMP9_KPYM,PERM_TIMP-2,ADIPOQ_AGRIN,TIMP-2_KPYM,0.95833,1.0,0.37037,1.0,0.58537,0.0101
MMP9_KPYM,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.58333,1.0,0.70588,0.0101
MMP9_KPYM,ADIPOQ_MMP9,AGRIN_HSPB1,KPYM_TIMP-2,0.95833,1.0,0.25,1.0,0.57143,0.0101
MMP9_KPYM,ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_PERM,0.95833,1.0,0.33333,1.0,0.57143,0.0101
MMP9_KPYM,ADIPOQ_PERM,TIMP-2_KPYM,KPYM_PERM,0.95833,1.0,0.37037,1.0,0.58537,0.0101
MMP9_KPYM,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.57692,1.0,0.68571,0.0101
MMP9_KPYM,ADIPOQ_TIMP-2,TIMP-2_KPYM,KPYM_MMP9,0.95833,1.0,0.38462,1.0,0.6,0.0101
MMP9_KPYM,ADIPOQ_TIMP-2,TIMP-2_KPYM,KPYM_HSPB1,0.95833,1.0,0.36,1.0,0.6,0.0101
MMP9_KPYM,ADIPOQ_AGRIN,TIMP-2_KPYM,KPYM_TIMP-2,0.95833,1.0,0.37037,1.0,0.58537,0.0101
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,0.95833,1.0,0.48148,1.0,0.63158,0.0101
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.95833,1.0,0.44444,1.0,0.61538,0.0101
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.95833,1.0,0.44444,1.0,0.61538,0.0101
HSPB1_MMP9,PERM_HSPB1,ADIPOQ_TIMP-2,KPYM_TIMP-2,0.95833,1.0,0.32,1.0,0.58537,0.0101
HSPB1_MMP9,PERM_HSPB1,ADIPOQ_KPYM,TIMP-2_MMP9,0.95833,1.0,0.54167,1.0,0.68571,0.0101
HSPB1_MMP9,PERM_TIMP-2,ADIPOQ_MMP9,KPYM_TIMP-2,0.95833,1.0,0.30769,1.0,0.57143,0.0101
HSPB1_MMP9,PERM_AGRIN,ADIPOQ_TIMP-2,KPYM_TIMP-2,0.95833,1.0,0.34615,1.0,0.58537,0.0101
HSPB1_MMP9,PERM_KPYM,ADIPOQ_MMP9,AGRIN_TIMP-2,0.95833,1.0,0.24,1.0,0.55814,0.0101
HSPB1_MMP9,ADIPOQ_HSPB1,TIMP-2_AGRIN,KPYM_TIMP-2,0.95833,1.0,0.36,1.0,0.6,0.0101
HSPB1_MMP9,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_AGRIN,0.95833,1.0,0.53846,1.0,0.66667,0.0101
HSPB1_MMP9,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.57692,1.0,0.68571,0.0101
HSPB1_MMP9,ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.5,1.0,0.64865,0.0101
HSPB1_MMP9,ADIPOQ_KPYM,AGRIN_KPYM,KPYM_TIMP-2,0.95833,1.0,0.28,1.0,0.57143,0.0101
HSPB1_PERM,ADIPOQ_MMP9,AGRIN_TIMP-2,KPYM_HSPB1,0.95833,1.0,0.24,1.0,0.55814,0.0101
HSPB1_TIMP-2,PERM_KPYM,ADIPOQ_MMP9,TIMP-2_PERM,0.95833,1.0,0.52,1.0,0.66667,0.0101
HSPB1_TIMP-2,PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.95833,1.0,0.6,1.0,0.70588,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,0.95833,1.0,0.36,1.0,0.6,0.0101
HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_PERM,0.95833,1.0,0.56,1.0,0.68571,0.0101
HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_KPYM,0.95833,1.0,0.56,1.0,0.68571,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.64,1.0,0.72727,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_AGRIN,KPYM_TIMP-2,0.95833,1.0,0.34615,1.0,0.58537,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,0.95833,1.0,0.36,1.0,0.6,0.0101
HSPB1_AGRIN,ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.56,1.0,0.68571,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.57692,1.0,0.68571,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.48148,1.0,0.63158,0.0101
HSPB1_AGRIN,ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.54167,1.0,0.68571,0.0101
HSPB1_KPYM,PERM_MMP9,ADIPOQ_PERM,AGRIN_TIMP-2,0.95833,1.0,0.36,1.0,0.6,0.0101
HSPB1_KPYM,PERM_HSPB1,TIMP-2_MMP9,KPYM_ADIPOQ,0.95833,1.0,0.54167,1.0,0.66667,0.0101
HSPB1_KPYM,ADIPOQ_MMP9,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.48,1.0,0.64865,0.0101
HSPB1_KPYM,ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,0.95833,1.0,0.28,1.0,0.57143,0.0101
HSPB1_KPYM,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.56,1.0,0.68571,0.0101
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.95833,1.0,0.46154,1.0,0.63158,0.0101
PERM_MMP9,ADIPOQ_MMP9,AGRIN_TIMP-2,KPYM_HSPB1,0.95833,1.0,0.32,1.0,0.58537,0.0101
PERM_MMP9,ADIPOQ_MMP9,AGRIN_TIMP-2,KPYM_TIMP-2,0.95833,1.0,0.25926,1.0,0.54545,0.0101
PERM_MMP9,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.56,1.0,0.68571,0.0101
PERM_MMP9,ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_PERM,0.95833,1.0,0.5,1.0,0.64865,0.0101
PERM_MMP9,ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.54167,1.0,0.68571,0.0101
PERM_HSPB1,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.6,1.0,0.70588,0.0101
PERM_HSPB1,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.48,1.0,0.64865,0.0101
PERM_HSPB1,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.48,1.0,0.64865,0.0101
PERM_HSPB1,ADIPOQ_AGRIN,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.48,1.0,0.64865,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,0.95833,1.0,0.30769,1.0,0.57143,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_KPYM,0.95833,1.0,0.34615,1.0,0.58537,0.0101
PERM_AGRIN,ADIPOQ_MMP9,AGRIN_HSPB1,KPYM_TIMP-2,0.95833,1.0,0.28,1.0,0.57143,0.0101
PERM_AGRIN,ADIPOQ_HSPB1,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.53846,1.0,0.66667,0.0101
PERM_AGRIN,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.48,1.0,0.64865,0.0101
PERM_AGRIN,ADIPOQ_AGRIN,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.53571,1.0,0.64865,0.0101
PERM_AGRIN,ADIPOQ_KPYM,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.51852,1.0,0.64865,0.0101
PERM_KPYM,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.58333,1.0,0.70588,0.0101
PERM_KPYM,ADIPOQ_MMP9,TIMP-2_PERM,KPYM_TIMP-2,0.95833,1.0,0.46154,1.0,0.63158,0.0101
PERM_KPYM,ADIPOQ_PERM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.5,1.0,0.66667,0.0101
PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_PERM,0.95833,1.0,0.57692,1.0,0.68571,0.0101
PERM_KPYM,ADIPOQ_AGRIN,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.5,1.0,0.66667,0.0101
PERM_KPYM,ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_HSPB1,0.95833,1.0,0.54167,1.0,0.68571,0.0101
ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_TIMP-2,KPYM_TIMP-2,0.95833,1.0,0.36,1.0,0.6,0.0101
ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_KPYM,KPYM_TIMP-2,0.95833,1.0,0.33333,1.0,0.6,0.0101
ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_TIMP-2,KPYM_MMP9,0.95833,1.0,0.48148,1.0,0.63158,0.0101
ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_TIMP-2,KPYM_AGRIN,0.95833,1.0,0.44444,1.0,0.61538,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_AGRIN,0.95833,1.0,0.34615,1.0,0.58537,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_KPYM,KPYM_TIMP-2,0.95833,1.0,0.30769,1.0,0.57143,0.0101
ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_MMP9,0.95833,1.0,0.42308,1.0,0.61538,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_PERM,KPYM_AGRIN,0.95833,1.0,0.51852,1.0,0.64865,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_KPYM,KPYM_PERM,0.95833,1.0,0.57692,1.0,0.68571,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_KPYM,KPYM_PERM,0.95833,1.0,0.55556,1.0,0.66667,0.0101
MMP9_HSPB1,PERM_ADIPOQ,ADIPOQ_MMP9,AGRIN_TIMP-2,0.95826,1.0,0.32,1.0,0.575,0.0101
MMP9_ADIPOQ,PERM_MMP9,TIMP-2_PERM,AGRIN_HSPB1,0.95826,1.0,0.44,1.0,0.62162,0.0101
MMP9_ADIPOQ,PERM_HSPB1,ADIPOQ_MMP9,TIMP-2_ADIPOQ,0.95826,1.0,0.24,1.0,0.54762,0.0101
MMP9_TIMP-2,HSPB1_MMP9,PERM_HSPB1,TIMP-2_ADIPOQ,0.95826,1.0,0.28,1.0,0.56098,0.0101
MMP9_TIMP-2,HSPB1_MMP9,PERM_ADIPOQ,AGRIN_HSPB1,0.95826,1.0,0.08,1.0,0.5,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,ADIPOQ_MMP9,TIMP-2_HSPB1,0.95826,1.0,0.24,1.0,0.54762,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_HSPB1,0.95826,1.0,0.13793,1.0,0.60317,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_AGRIN,AGRIN_HSPB1,0.95826,1.0,0.2069,1.0,0.62295,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_AGRIN,KPYM_HSPB1,0.95826,1.0,0.24138,1.0,0.63333,0.0101
