Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_TIMP-2,HSPB1_PERM,ADIPOQ_HSPB1,0.80471,1.0,0.01961,1.0,0.5,0.0101
MMP9_HSPB1,HSPB1_ADIPOQ,AGRIN_TIMP-2,0.80468,1.0,0.01961,1.0,0.5098,0.0101
MMP9_PERM,TIMP-2_AGRIN,AGRIN_HSPB1,0.80468,1.0,0.0566,1.0,0.51923,0.0101
PERM_TIMP-2,TIMP-2_KPYM,AGRIN_MMP9,0.80466,1.0,0.05882,1.0,0.52475,0.0101
MMP9_PERM,ADIPOQ_MMP9,TIMP-2_PERM,0.80462,1.0,0.17308,1.0,0.53763,0.0101
PERM_MMP9,ADIPOQ_AGRIN,TIMP-2_MMP9,0.80462,1.0,0.11538,1.0,0.52083,0.0101
HSPB1_PERM,PERM_ADIPOQ,TIMP-2_PERM,0.80453,1.0,0.18868,1.0,0.53763,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_KPYM,0.80446,1.0,0.07547,1.0,0.52885,0.0101
HSPB1_AGRIN,AGRIN_HSPB1,KPYM_TIMP-2,0.80446,1.0,0.01887,1.0,0.51402,0.0303
MMP9_HSPB1,HSPB1_MMP9,AGRIN_ADIPOQ,0.80439,1.0,0.02041,1.0,0.52475,0.0101
MMP9_AGRIN,HSPB1_PERM,AGRIN_TIMP-2,0.80438,1.0,0.01818,1.0,0.5,0.09091
MMP9_KPYM,TIMP-2_PERM,AGRIN_ADIPOQ,0.80432,1.0,0.11765,1.0,0.52128,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_ADIPOQ,0.80432,1.0,0.11765,1.0,0.52128,0.0101
PERM_TIMP-2,TIMP-2_KPYM,KPYM_MMP9,0.80429,1.0,0.05882,1.0,0.52475,0.0101
TIMP-2_AGRIN,AGRIN_KPYM,KPYM_MMP9,0.80428,1.0,0.05882,1.0,0.53398,0.0101
MMP9_PERM,HSPB1_KPYM,AGRIN_TIMP-2,0.80406,1.0,0.01923,1.0,0.50962,0.05051
MMP9_PERM,HSPB1_TIMP-2,TIMP-2_PERM,0.80404,1.0,0.10909,1.0,0.52427,0.0101
HSPB1_PERM,ADIPOQ_AGRIN,KPYM_TIMP-2,0.804,1.0,0.0566,1.0,0.49495,0.08081
HSPB1_PERM,TIMP-2_MMP9,,0.80398,0.98148,0.07547,0.8,0.51961,0.0101
MMP9_AGRIN,ADIPOQ_MMP9,TIMP-2_KPYM,0.80392,1.0,0.04082,1.0,0.52041,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,TIMP-2_HSPB1,0.80392,1.0,0.05882,1.0,0.5102,0.0101
PERM_HSPB1,ADIPOQ_PERM,TIMP-2_AGRIN,0.80392,1.0,0.03922,1.0,0.50505,0.0101
MMP9_HSPB1,HSPB1_AGRIN,TIMP-2_AGRIN,0.80391,1.0,0.09434,1.0,0.53846,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,TIMP-2_MMP9,0.80385,1.0,0.05769,1.0,0.50505,0.0101
PERM_TIMP-2,TIMP-2_ADIPOQ,AGRIN_MMP9,0.80385,1.0,0.05769,1.0,0.50505,0.0101
MMP9_HSPB1,ADIPOQ_MMP9,TIMP-2_ADIPOQ,0.80377,1.0,0.02041,1.0,0.52,0.20202
MMP9_TIMP-2,HSPB1_ADIPOQ,ADIPOQ_AGRIN,0.8037,1.0,0.03774,1.0,0.50485,0.09091
ADIPOQ_MMP9,TIMP-2_ADIPOQ,,0.80362,1.0,0.01923,1.0,0.50485,0.23232
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_HSPB1,0.80357,1.0,0.05882,1.0,0.53846,0.0101
HSPB1_TIMP-2,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.80355,1.0,0.03774,1.0,0.5,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_MMP9,0.80354,1.0,0.01961,1.0,0.5098,0.10101
MMP9_ADIPOQ,HSPB1_KPYM,AGRIN_TIMP-2,0.80353,1.0,0.02,1.0,0.51,0.08081
HSPB1_KPYM,ADIPOQ_KPYM,AGRIN_TIMP-2,0.80353,1.0,0.02,1.0,0.51,0.06061
PERM_ADIPOQ,ADIPOQ_HSPB1,TIMP-2_ADIPOQ,0.80353,1.0,0.07843,1.0,0.51546,0.0101
PERM_HSPB1,TIMP-2_PERM,KPYM_ADIPOQ,0.80352,1.0,0.13725,1.0,0.52688,0.0101
MMP9_TIMP-2,PERM_AGRIN,AGRIN_KPYM,0.80349,1.0,0.03774,1.0,0.50962,0.05051
HSPB1_MMP9,PERM_MMP9,KPYM_TIMP-2,0.80349,1.0,0.03774,1.0,0.50962,0.0303
ADIPOQ_MMP9,TIMP-2_PERM,KPYM_ADIPOQ,0.80338,1.0,0.13462,1.0,0.52128,0.0101
ADIPOQ_MMP9,AGRIN_PERM,KPYM_TIMP-2,0.80338,1.0,0.01923,1.0,0.49,0.0202
MMP9_TIMP-2,HSPB1_TIMP-2,TIMP-2_PERM,0.80337,1.0,0.09091,1.0,0.51923,0.0101
MMP9_TIMP-2,PERM_HSPB1,TIMP-2_HSPB1,0.80328,1.0,0.0566,1.0,0.51923,0.0101
HSPB1_PERM,PERM_AGRIN,TIMP-2_MMP9,0.80328,0.98148,0.07547,0.8,0.51961,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,TIMP-2_KPYM,0.80327,1.0,0.06,1.0,0.51042,0.0101
ADIPOQ_TIMP-2,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.8032,1.0,0.05556,1.0,0.5,0.0101
HSPB1_AGRIN,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.80318,1.0,0.01887,1.0,0.49515,0.0101
MMP9_ADIPOQ,HSPB1_MMP9,TIMP-2_ADIPOQ,0.80317,1.0,0.01961,1.0,0.5098,0.0101
ADIPOQ_HSPB1,TIMP-2_AGRIN,KPYM_HSPB1,0.80315,1.0,0.03922,1.0,0.51,0.0101
ADIPOQ_MMP9,AGRIN_KPYM,KPYM_TIMP-2,0.80312,1.0,0.02041,1.0,0.51515,0.0202
HSPB1_AGRIN,PERM_TIMP-2,AGRIN_TIMP-2,0.80303,1.0,0.03636,1.0,0.50467,0.11111
HSPB1_PERM,PERM_TIMP-2,TIMP-2_ADIPOQ,0.80302,1.0,0.01887,1.0,0.4902,0.0101
TIMP-2_PERM,AGRIN_MMP9,KPYM_ADIPOQ,0.80298,1.0,0.15385,1.0,0.52688,0.0101
MMP9_HSPB1,PERM_ADIPOQ,TIMP-2_MMP9,0.80286,1.0,0.06122,1.0,0.52083,0.0101
HSPB1_AGRIN,PERM_TIMP-2,ADIPOQ_KPYM,0.80286,1.0,0.02,1.0,0.5,0.09091
HSPB1_ADIPOQ,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.80281,1.0,0.03774,1.0,0.5,0.0101
PERM_HSPB1,TIMP-2_AGRIN,KPYM_MMP9,0.80281,1.0,0.07843,1.0,0.53,0.0101
HSPB1_PERM,TIMP-2_HSPB1,KPYM_TIMP-2,0.80278,1.0,0.03774,1.0,0.50962,0.0101
MMP9_TIMP-2,PERM_AGRIN,ADIPOQ_HSPB1,0.80275,1.0,0.01961,1.0,0.5,0.0303
MMP9_KPYM,PERM_TIMP-2,TIMP-2_ADIPOQ,0.80272,1.0,0.03922,1.0,0.5,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,KPYM_ADIPOQ,0.80272,1.0,0.13725,1.0,0.52688,0.0101
MMP9_ADIPOQ,HSPB1_KPYM,TIMP-2_HSPB1,0.8027,1.0,0.0625,1.0,0.53125,0.0101
HSPB1_TIMP-2,ADIPOQ_PERM,TIMP-2_ADIPOQ,0.80264,1.0,0.09434,1.0,0.5102,0.0101
HSPB1_KPYM,TIMP-2_AGRIN,AGRIN_PERM,0.80261,1.0,0.09615,1.0,0.53,0.0101
PERM_KPYM,ADIPOQ_MMP9,TIMP-2_AGRIN,0.80258,1.0,0.08163,1.0,0.52128,0.0101
ADIPOQ_HSPB1,TIMP-2_AGRIN,KPYM_AGRIN,0.80238,1.0,0.07843,1.0,0.52041,0.0101
ADIPOQ_TIMP-2,TIMP-2_KPYM,KPYM_AGRIN,0.80238,1.0,0.05882,1.0,0.51515,0.0101
HSPB1_PERM,ADIPOQ_PERM,TIMP-2_MMP9,0.80235,0.98,0.07843,0.8,0.51042,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,AGRIN_HSPB1,0.80235,1.0,0.01961,1.0,0.5,0.16162
MMP9_ADIPOQ,TIMP-2_PERM,KPYM_ADIPOQ,0.80234,1.0,0.12963,1.0,0.51042,0.0101
PERM_TIMP-2,TIMP-2_ADIPOQ,KPYM_AGRIN,0.80234,1.0,0.07407,1.0,0.49495,0.0101
ADIPOQ_AGRIN,TIMP-2_PERM,KPYM_ADIPOQ,0.80234,1.0,0.12963,1.0,0.51042,0.0101
MMP9_PERM,ADIPOQ_KPYM,TIMP-2_PERM,0.80232,1.0,0.11765,1.0,0.52128,0.0101
PERM_KPYM,TIMP-2_KPYM,AGRIN_HSPB1,0.80226,1.0,0.08,1.0,0.53535,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,TIMP-2_ADIPOQ,0.80225,1.0,0.01887,1.0,0.5,0.0101
MMP9_TIMP-2,TIMP-2_HSPB1,,0.80222,1.0,0.03774,1.0,0.52336,0.0101
HSPB1_ADIPOQ,TIMP-2_PERM,KPYM_ADIPOQ,0.80208,1.0,0.13208,1.0,0.51579,0.0101
HSPB1_MMP9,AGRIN_MMP9,KPYM_TIMP-2,0.80206,1.0,0.03774,1.0,0.51887,0.07071
HSPB1_AGRIN,AGRIN_TIMP-2,KPYM_PERM,0.80206,1.0,0.01818,1.0,0.49533,0.11111
ADIPOQ_AGRIN,TIMP-2_MMP9,KPYM_AGRIN,0.80204,1.0,0.05769,1.0,0.51,0.0101
TIMP-2_PERM,KPYM_ADIPOQ,,0.80197,1.0,0.12963,1.0,0.51042,0.0101
MMP9_TIMP-2,PERM_KPYM,ADIPOQ_MMP9,0.80175,1.0,0.04082,1.0,0.51042,0.06061
TIMP-2_AGRIN,AGRIN_HSPB1,KPYM_AGRIN,0.80172,1.0,0.07547,1.0,0.52885,0.0101
MMP9_TIMP-2,PERM_KPYM,KPYM_AGRIN,0.80171,1.0,0.01887,1.0,0.50476,0.0303
PERM_HSPB1,TIMP-2_HSPB1,KPYM_HSPB1,0.80171,1.0,0.0566,1.0,0.51456,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_AGRIN,0.80166,1.0,0.07843,1.0,0.52525,0.0101
ADIPOQ_TIMP-2,TIMP-2_HSPB1,AGRIN_HSPB1,0.80166,1.0,0.11765,1.0,0.53608,0.0101
HSPB1_KPYM,PERM_ADIPOQ,TIMP-2_KPYM,0.80163,1.0,0.08,1.0,0.51579,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,AGRIN_KPYM,0.80161,1.0,0.01961,1.0,0.50495,0.05051
MMP9_TIMP-2,HSPB1_KPYM,KPYM_ADIPOQ,0.80157,1.0,0.02,1.0,0.51,0.13131
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_PERM,0.80154,1.0,0.09434,1.0,0.52941,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,AGRIN_TIMP-2,0.80152,1.0,0.0566,1.0,0.5098,0.20202
MMP9_TIMP-2,HSPB1_AGRIN,PERM_KPYM,0.80152,1.0,0.01923,1.0,0.50962,0.08081
TIMP-2_PERM,AGRIN_KPYM,KPYM_ADIPOQ,0.80152,1.0,0.13725,1.0,0.52688,0.0101
HSPB1_ADIPOQ,ADIPOQ_MMP9,TIMP-2_KPYM,0.80147,1.0,0.0625,1.0,0.53125,0.0101
HSPB1_ADIPOQ,TIMP-2_KPYM,KPYM_MMP9,0.80147,1.0,0.08333,1.0,0.53684,0.0101
MMP9_TIMP-2,TIMP-2_HSPB1,AGRIN_KPYM,0.80145,1.0,0.04,1.0,0.53398,0.0101
HSPB1_PERM,TIMP-2_MMP9,AGRIN_HSPB1,0.80138,0.98148,0.07843,0.8,0.53,0.0101
MMP9_TIMP-2,HSPB1_KPYM,ADIPOQ_PERM,0.80122,1.0,0.02,1.0,0.5,0.09091
MMP9_TIMP-2,HSPB1_PERM,TIMP-2_MMP9,0.80119,0.98148,0.0566,0.75,0.51456,0.0101
MMP9_TIMP-2,HSPB1_PERM,TIMP-2_HSPB1,0.80119,1.0,0.0566,1.0,0.51923,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.80118,1.0,0.06,1.0,0.52041,0.0101
HSPB1_KPYM,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.80118,1.0,0.04,1.0,0.51515,0.09091
PERM_ADIPOQ,TIMP-2_KPYM,KPYM_TIMP-2,0.80112,1.0,0.05882,1.0,0.50515,0.0101
PERM_TIMP-2,TIMP-2_ADIPOQ,AGRIN_KPYM,0.80112,1.0,0.03922,1.0,0.5,0.0101
ADIPOQ_PERM,TIMP-2_PERM,KPYM_HSPB1,0.80112,1.0,0.13725,1.0,0.52688,0.0101
ADIPOQ_TIMP-2,TIMP-2_KPYM,AGRIN_MMP9,0.80112,1.0,0.06122,1.0,0.52577,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_PERM,0.8011,0.98148,0.07407,0.8,0.51456,0.0101
MMP9_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_ADIPOQ,0.80093,1.0,0.01852,1.0,0.49524,0.0101
HSPB1_TIMP-2,TIMP-2_PERM,AGRIN_HSPB1,0.80084,1.0,0.11321,1.0,0.53465,0.0101
PERM_MMP9,ADIPOQ_HSPB1,AGRIN_TIMP-2,0.80082,1.0,0.02041,1.0,0.5102,0.0303
HSPB1_PERM,TIMP-2_AGRIN,AGRIN_KPYM,0.8008,1.0,0.05769,1.0,0.51961,0.0101
HSPB1_TIMP-2,ADIPOQ_AGRIN,TIMP-2_KPYM,0.80078,1.0,0.06,1.0,0.52041,0.0101
HSPB1_TIMP-2,ADIPOQ_PERM,AGRIN_TIMP-2,0.80075,1.0,0.01887,1.0,0.4902,0.06061
TIMP-2_PERM,AGRIN_HSPB1,KPYM_ADIPOQ,0.80072,1.0,0.13725,1.0,0.52688,0.0101
HSPB1_MMP9,KPYM_TIMP-2,,0.80069,1.0,0.03774,1.0,0.51887,0.06061
MMP9_TIMP-2,HSPB1_AGRIN,TIMP-2_PERM,0.80067,1.0,0.07273,1.0,0.51429,0.0101
MMP9_PERM,TIMP-2_AGRIN,KPYM_HSPB1,0.80064,1.0,0.07547,1.0,0.51961,0.0101
PERM_HSPB1,TIMP-2_AGRIN,KPYM_HSPB1,0.80064,1.0,0.03774,1.0,0.50962,0.0101
PERM_HSPB1,ADIPOQ_KPYM,TIMP-2_AGRIN,0.8006,1.0,0.0625,1.0,0.52128,0.0101
PERM_MMP9,TIMP-2_KPYM,KPYM_TIMP-2,0.80059,1.0,0.03922,1.0,0.51961,0.0101
HSPB1_PERM,AGRIN_TIMP-2,KPYM_ADIPOQ,0.80054,1.0,0.0566,1.0,0.49495,0.08081
HSPB1_AGRIN,PERM_TIMP-2,KPYM_ADIPOQ,0.80054,1.0,0.03774,1.0,0.49,0.09091
HSPB1_MMP9,PERM_MMP9,TIMP-2_AGRIN,0.80049,1.0,0.09434,1.0,0.52941,0.0101
HSPB1_TIMP-2,PERM_MMP9,AGRIN_TIMP-2,0.80049,1.0,0.01887,1.0,0.50943,0.0303
MMP9_TIMP-2,ADIPOQ_KPYM,AGRIN_TIMP-2,0.80046,1.0,0.01961,1.0,0.50495,0.0404
HSPB1_KPYM,TIMP-2_PERM,KPYM_TIMP-2,0.80044,1.0,0.13462,1.0,0.54082,0.0101
HSPB1_AGRIN,PERM_TIMP-2,ADIPOQ_MMP9,0.80039,1.0,0.01961,1.0,0.5,0.07071
PERM_AGRIN,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.80037,1.0,0.03704,1.0,0.4902,0.0101
MMP9_KPYM,HSPB1_MMP9,KPYM_TIMP-2,0.80036,1.0,0.02,1.0,0.52885,0.06061
MMP9_HSPB1,TIMP-2_AGRIN,KPYM_HSPB1,0.80034,1.0,0.03774,1.0,0.51887,0.0101
MMP9_TIMP-2,HSPB1_MMP9,KPYM_TIMP-2,0.80034,1.0,0.01887,1.0,0.51402,0.05051
MMP9_AGRIN,ADIPOQ_PERM,TIMP-2_KPYM,0.80032,1.0,0.03922,1.0,0.5,0.0101
HSPB1_ADIPOQ,TIMP-2_PERM,KPYM_MMP9,0.80032,1.0,0.15686,1.0,0.53261,0.0101
PERM_TIMP-2,TIMP-2_KPYM,,0.80028,1.0,0.0566,1.0,0.51456,0.0101
PERM_TIMP-2,TIMP-2_PERM,KPYM_ADIPOQ,0.80008,1.0,0.12963,1.0,0.51042,0.0101
MMP9_PERM,ADIPOQ_HSPB1,TIMP-2_PERM,0.8,1.0,0.09804,1.0,0.52083,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,PERM_KPYM,0.8,1.0,0.02,1.0,0.5,0.09091
MMP9_TIMP-2,HSPB1_TIMP-2,AGRIN_TIMP-2,0.8,1.0,0.01818,1.0,0.50909,0.18182
HSPB1_TIMP-2,PERM_MMP9,TIMP-2_KPYM,0.8,1.0,0.06,1.0,0.53,0.0101
HSPB1_KPYM,TIMP-2_AGRIN,AGRIN_MMP9,0.8,1.0,0.08,1.0,0.54455,0.0101
PERM_MMP9,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.8,1.0,0.09615,1.0,0.51546,0.0101
MMP9_HSPB1,HSPB1_MMP9,PERM_TIMP-2,0.79993,1.0,0.05882,1.0,0.52941,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,KPYM_TIMP-2,0.79993,1.0,0.01852,1.0,0.49038,0.05051
HSPB1_ADIPOQ,AGRIN_ADIPOQ,KPYM_TIMP-2,0.79985,1.0,0.01887,1.0,0.49515,0.09091
HSPB1_KPYM,ADIPOQ_AGRIN,TIMP-2_MMP9,0.79984,0.98039,0.08333,0.8,0.53191,0.0101
ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_HSPB1,0.79984,1.0,0.04167,1.0,0.52577,0.0101
TIMP-2_MMP9,AGRIN_PERM,KPYM_AGRIN,0.79979,0.98113,0.07407,0.8,0.5098,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_HSPB1,0.79977,1.0,0.01961,1.0,0.5098,0.0101
MMP9_AGRIN,TIMP-2_PERM,KPYM_ADIPOQ,0.7997,1.0,0.12963,1.0,0.51042,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,KPYM_MMP9,0.79966,1.0,0.03774,1.0,0.51887,0.12121
PERM_KPYM,TIMP-2_AGRIN,KPYM_HSPB1,0.79962,1.0,0.08,1.0,0.53535,0.0101
MMP9_KPYM,PERM_KPYM,TIMP-2_AGRIN,0.79957,1.0,0.0566,1.0,0.51456,0.0101
MMP9_KPYM,TIMP-2_PERM,KPYM_TIMP-2,0.79957,1.0,0.13208,1.0,0.53535,0.0101
HSPB1_AGRIN,TIMP-2_AGRIN,,0.79935,1.0,0.09091,1.0,0.5283,0.0101
MMP9_PERM,HSPB1_PERM,TIMP-2_PERM,0.79933,1.0,0.16364,1.0,0.54,0.0101
MMP9_ADIPOQ,ADIPOQ_KPYM,AGRIN_TIMP-2,0.79931,1.0,0.01961,1.0,0.50495,0.07071
MMP9_TIMP-2,HSPB1_ADIPOQ,PERM_AGRIN,0.79925,1.0,0.03774,1.0,0.49505,0.07071
HSPB1_AGRIN,ADIPOQ_PERM,TIMP-2_AGRIN,0.79925,1.0,0.09434,1.0,0.5102,0.0101
ADIPOQ_HSPB1,TIMP-2_PERM,,0.79922,1.0,0.05882,1.0,0.5102,0.0101
MMP9_TIMP-2,HSPB1_KPYM,ADIPOQ_TIMP-2,0.79922,1.0,0.02,1.0,0.51,0.13131
TIMP-2_AGRIN,AGRIN_HSPB1,KPYM_PERM,0.79922,1.0,0.03774,1.0,0.50962,0.0101
MMP9_TIMP-2,PERM_MMP9,TIMP-2_HSPB1,0.7992,1.0,0.03922,1.0,0.52427,0.0101
MMP9_ADIPOQ,TIMP-2_PERM,KPYM_HSPB1,0.79912,1.0,0.09804,1.0,0.51579,0.0101
PERM_KPYM,ADIPOQ_PERM,TIMP-2_AGRIN,0.79912,1.0,0.07843,1.0,0.51042,0.0101
ADIPOQ_PERM,TIMP-2_AGRIN,KPYM_HSPB1,0.79912,1.0,0.03922,1.0,0.5,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,KPYM_ADIPOQ,0.79911,1.0,0.01887,1.0,0.49515,0.15152
PERM_HSPB1,TIMP-2_HSPB1,AGRIN_TIMP-2,0.79909,1.0,0.0566,1.0,0.51923,0.0101
HSPB1_AGRIN,AGRIN_TIMP-2,,0.79903,1.0,0.01818,1.0,0.50909,0.11111
MMP9_TIMP-2,HSPB1_AGRIN,PERM_AGRIN,0.79899,1.0,0.01818,1.0,0.5,0.05051
HSPB1_AGRIN,ADIPOQ_TIMP-2,AGRIN_TIMP-2,0.79898,1.0,0.0566,1.0,0.5098,0.12121
HSPB1_TIMP-2,AGRIN_TIMP-2,KPYM_MMP9,0.79897,1.0,0.01887,1.0,0.51402,0.12121
MMP9_TIMP-2,ADIPOQ_KPYM,AGRIN_ADIPOQ,0.79892,1.0,0.01961,1.0,0.50495,0.0404
TIMP-2_ADIPOQ,AGRIN_HSPB1,KPYM_ADIPOQ,0.79892,1.0,0.03922,1.0,0.51,0.0101
PERM_ADIPOQ,TIMP-2_KPYM,AGRIN_HSPB1,0.79889,1.0,0.04167,1.0,0.51579,0.0101
MMP9_HSPB1,HSPB1_PERM,KPYM_TIMP-2,0.79886,1.0,0.03774,1.0,0.50962,0.0202
MMP9_TIMP-2,PERM_HSPB1,TIMP-2_MMP9,0.79884,1.0,0.03922,1.0,0.52427,0.0101
ADIPOQ_PERM,TIMP-2_KPYM,,0.79872,1.0,0.03922,1.0,0.5,0.0101
MMP9_KPYM,TIMP-2_PERM,KPYM_ADIPOQ,0.79872,1.0,0.13725,1.0,0.52688,0.0101
HSPB1_AGRIN,PERM_AGRIN,AGRIN_TIMP-2,0.79865,1.0,0.01818,1.0,0.5,0.11111
MMP9_TIMP-2,HSPB1_ADIPOQ,AGRIN_HSPB1,0.79864,1.0,0.01961,1.0,0.5098,0.12121
MMP9_KPYM,TIMP-2_AGRIN,AGRIN_KPYM,0.79863,1.0,0.0566,1.0,0.52381,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_PERM,0.79846,1.0,0.09615,1.0,0.51546,0.0101
ADIPOQ_MMP9,TIMP-2_MMP9,,0.79845,0.98077,0.07692,0.8,0.51515,0.0101
PERM_MMP9,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.79842,1.0,0.06122,1.0,0.51579,0.0101
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_MMP9,0.79838,1.0,0.02174,1.0,0.53125,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_HSPB1,0.79837,1.0,0.06122,1.0,0.52083,0.0101
HSPB1_AGRIN,AGRIN_TIMP-2,KPYM_AGRIN,0.79835,1.0,0.01818,1.0,0.50459,0.10101
ADIPOQ_HSPB1,TIMP-2_PERM,KPYM_ADIPOQ,0.79832,1.0,0.13725,1.0,0.52688,0.0101
MMP9_HSPB1,ADIPOQ_MMP9,TIMP-2_MMP9,0.79827,0.98077,0.08163,0.8,0.53125,0.0101
MMP9_PERM,HSPB1_TIMP-2,TIMP-2_KPYM,0.79826,1.0,0.05769,1.0,0.51961,0.0101
HSPB1_AGRIN,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.79826,1.0,0.01887,1.0,0.5,0.10101
HSPB1_MMP9,PERM_KPYM,TIMP-2_KPYM,0.79811,1.0,0.12,1.0,0.54639,0.0101
HSPB1_PERM,ADIPOQ_HSPB1,TIMP-2_PERM,0.79804,1.0,0.19608,1.0,0.54945,0.0101
PERM_HSPB1,ADIPOQ_PERM,TIMP-2_KPYM,0.79804,1.0,0.02083,1.0,0.51042,0.0202
PERM_ADIPOQ,ADIPOQ_HSPB1,TIMP-2_KPYM,0.79804,1.0,0.04167,1.0,0.51579,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_KPYM,0.798,1.0,0.02041,1.0,0.50515,0.0404
HSPB1_MMP9,TIMP-2_AGRIN,KPYM_PERM,0.79779,1.0,0.07547,1.0,0.51961,0.0101
HSPB1_PERM,PERM_HSPB1,TIMP-2_MMP9,0.79775,0.98148,0.07843,0.8,0.53,0.0101
MMP9_AGRIN,HSPB1_AGRIN,AGRIN_TIMP-2,0.79773,1.0,0.01818,1.0,0.50909,0.11111
HSPB1_PERM,TIMP-2_AGRIN,AGRIN_HSPB1,0.79769,1.0,0.07547,1.0,0.52427,0.0101
MMP9_TIMP-2,PERM_HSPB1,ADIPOQ_AGRIN,0.79765,1.0,0.01961,1.0,0.5,0.06061
HSPB1_ADIPOQ,ADIPOQ_KPYM,TIMP-2_KPYM,0.79765,1.0,0.14,1.0,0.54255,0.0101
HSPB1_AGRIN,ADIPOQ_KPYM,TIMP-2_AGRIN,0.79765,1.0,0.08,1.0,0.52577,0.0101
ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_HSPB1,0.79765,1.0,0.05882,1.0,0.5102,0.0101
MMP9_TIMP-2,PERM_KPYM,TIMP-2_MMP9,0.79763,1.0,0.01961,1.0,0.51456,0.0101
PERM_MMP9,ADIPOQ_KPYM,TIMP-2_AGRIN,0.79758,1.0,0.08163,1.0,0.52128,0.0101
PERM_ADIPOQ,TIMP-2_KPYM,AGRIN_MMP9,0.79758,1.0,0.06122,1.0,0.51579,0.0101
MMP9_TIMP-2,HSPB1_KPYM,PERM_ADIPOQ,0.79755,1.0,0.02,1.0,0.5,0.13131
ADIPOQ_PERM,TIMP-2_HSPB1,KPYM_HSPB1,0.79752,1.0,0.05882,1.0,0.50515,0.0101
ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_AGRIN,0.79751,1.0,0.07692,1.0,0.51515,0.0101
MMP9_PERM,PERM_KPYM,TIMP-2_AGRIN,0.79744,1.0,0.07547,1.0,0.51961,0.0101
PERM_HSPB1,TIMP-2_AGRIN,KPYM_PERM,0.79744,1.0,0.07547,1.0,0.51961,0.0101
PERM_TIMP-2,KPYM_ADIPOQ,,0.79743,1.0,0.05556,1.0,0.49,0.51515
MMP9_HSPB1,PERM_MMP9,AGRIN_TIMP-2,0.79739,1.0,0.01961,1.0,0.51923,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,AGRIN_HSPB1,0.79739,1.0,0.02083,1.0,0.52041,0.06061
ADIPOQ_TIMP-2,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.79739,1.0,0.01852,1.0,0.49038,0.0101
MMP9_AGRIN,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.79736,1.0,0.01852,1.0,0.49524,0.0202
MMP9_PERM,PERM_HSPB1,TIMP-2_AGRIN,0.79734,1.0,0.0566,1.0,0.51923,0.0101
MMP9_HSPB1,TIMP-2_AGRIN,KPYM_AGRIN,0.79726,1.0,0.0566,1.0,0.52381,0.0101
HSPB1_KPYM,ADIPOQ_TIMP-2,AGRIN_TIMP-2,0.79725,1.0,0.02,1.0,0.51,0.10101
HSPB1_ADIPOQ,ADIPOQ_AGRIN,AGRIN_TIMP-2,0.79717,1.0,0.01887,1.0,0.5,0.09091
HSPB1_TIMP-2,TIMP-2_PERM,AGRIN_KPYM,0.79717,1.0,0.11538,1.0,0.53535,0.0101
