Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_PERM,KPYM_TIMP-2,AGRIN_KPYM,0.70811,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_MMP9,AGRIN_PERM,PERM_KPYM,0.70801,0.97297,0.03571,0.66667,0.4,0.12121
TIMP-2_MMP9,MMP9_AGRIN,KPYM_AGRIN,0.70783,1.0,0.01724,1.0,0.39362,0.10101
TIMP-2_MMP9,PERM_MMP9,,0.70637,0,0,0,0,0.5
MMP9_PERM,KPYM_TIMP-2,PERM_KPYM,0.70614,1.0,0.01818,1.0,0.40659,0.0101
MMP9_TIMP-2,AGRIN_MMP9,PERM_AGRIN,0.70608,1.0,0.01786,1.0,0.40217,0.0303
MMP9_AGRIN,AGRIN_KPYM,PERM_TIMP-2,0.70608,0.97297,0.01786,0.5,0.3956,0.08081
TIMP-2_MMP9,MMP9_PERM,PERM_MMP9,0.7056,1.0,0.03571,1.0,0.40659,0.08081
KPYM_TIMP-2,AGRIN_MMP9,PERM_AGRIN,0.70512,1.0,0.01786,1.0,0.40217,0.09091
MMP9_TIMP-2,KPYM_MMP9,PERM_AGRIN,0.70463,1.0,0.01786,1.0,0.40217,0.0303
MMP9_TIMP-2,KPYM_AGRIN,AGRIN_KPYM,0.7046,1.0,0.03509,1.0,0.40217,0.11111
MMP9_TIMP-2,PERM_AGRIN,,0.70367,1.0,0.01786,1.0,0.40217,0.0202
TIMP-2_MMP9,KPYM_AGRIN,PERM_TIMP-2,0.70319,0,0,0,0,0.5
TIMP-2_MMP9,MMP9_TIMP-2,AGRIN_KPYM,0.70268,1.0,0.01754,1.0,0.40426,0.10101
TIMP-2_MMP9,AGRIN_KPYM,PERM_MMP9,0.70268,0,0,0,0,0.5
TIMP-2_MMP9,MMP9_PERM,KPYM_AGRIN,0.70238,1.0,0.01786,1.0,0.3956,0.05051
MMP9_TIMP-2,AGRIN_TIMP-2,PERM_AGRIN,0.70222,1.0,0.01786,1.0,0.40217,0.0202
TIMP-2_MMP9,,,0.70191,0.97368,0.01724,0.5,0.39362,0.16162
TIMP-2_MMP9,KPYM_AGRIN,PERM_MMP9,0.70175,0,0,0,0,0.5
MMP9_AGRIN,KPYM_MMP9,PERM_TIMP-2,0.70174,1.0,0.01786,1.0,0.40217,0.08081
MMP9_PERM,KPYM_TIMP-2,PERM_TIMP-2,0.70172,1.0,0.01818,1.0,0.40659,0.0101
MMP9_KPYM,KPYM_PERM,AGRIN_TIMP-2,0.70123,0.97297,0.01818,0.5,0.4,0.07071
MMP9_AGRIN,AGRIN_TIMP-2,PERM_TIMP-2,0.70077,1.0,0.01786,1.0,0.40217,0.10101
TIMP-2_MMP9,MMP9_KPYM,PERM_KPYM,0.69991,0.97368,0.01754,0.5,0.39785,0.16162
MMP9_TIMP-2,KPYM_TIMP-2,PERM_AGRIN,0.69981,1.0,0.01786,1.0,0.40217,0.0202
TIMP-2_MMP9,KPYM_PERM,AGRIN_PERM,0.69932,1.0,0.01786,1.0,0.40217,0.05051
TIMP-2_MMP9,PERM_AGRIN,,0.69891,0.97297,0.01754,0.5,0.3913,0.16162
TIMP-2_MMP9,MMP9_KPYM,PERM_AGRIN,0.69796,0.97297,0.01754,0.5,0.3913,0.16162
TIMP-2_MMP9,MMP9_KPYM,,0.69691,0.97368,0.01724,0.5,0.39362,0.16162
MMP9_AGRIN,PERM_TIMP-2,,0.69691,1.0,0.01786,1.0,0.40217,0.10101
KPYM_TIMP-2,AGRIN_PERM,,0.69681,1.0,0.01818,1.0,0.40659,0.09091
TIMP-2_MMP9,MMP9_PERM,PERM_AGRIN,0.69643,1.0,0.01786,1.0,0.3956,0.14141
TIMP-2_MMP9,MMP9_KPYM,AGRIN_KPYM,0.69601,0.97368,0.01724,0.5,0.39362,0.13131
TIMP-2_MMP9,KPYM_AGRIN,AGRIN_PERM,0.69544,0.97222,0.01786,0.5,0.38889,0.10101
TIMP-2_MMP9,KPYM_AGRIN,AGRIN_KPYM,0.69525,0.97297,0.01724,0.5,0.3871,0.14141
TIMP-2_MMP9,PERM_KPYM,,0.69437,0.97368,0.01754,0.5,0.39785,0.16162
MMP9_KPYM,KPYM_TIMP-2,AGRIN_PERM,0.69435,1.0,0.01818,1.0,0.40659,0.07071
MMP9_AGRIN,KPYM_TIMP-2,PERM_TIMP-2,0.69353,1.0,0.01786,1.0,0.40217,0.10101
TIMP-2_MMP9,MMP9_PERM,PERM_KPYM,0.69257,1.0,0.03571,1.0,0.40659,0.15152
MMP9_TIMP-2,PERM_KPYM,,0.69126,0.97368,0.01786,0.5,0.40217,0.16162
MMP9_PERM,AGRIN_KPYM,PERM_TIMP-2,0.69091,1.0,0.01818,1.0,0.40659,0.0202
MMP9_AGRIN,KPYM_AGRIN,PERM_TIMP-2,0.69015,1.0,0.01786,1.0,0.40217,0.12121
TIMP-2_MMP9,MMP9_TIMP-2,KPYM_AGRIN,0.6899,1.0,0.01754,1.0,0.39785,0.10101
MMP9_TIMP-2,KPYM_TIMP-2,AGRIN_PERM,0.68943,1.0,0.01818,1.0,0.40659,0.07071
TIMP-2_MMP9,AGRIN_KPYM,PERM_KPYM,0.68929,0.97368,0.01754,0.5,0.39785,0.15152
TIMP-2_MMP9,MMP9_AGRIN,AGRIN_KPYM,0.68872,0.97297,0.01724,0.5,0.3871,0.13131
MMP9_AGRIN,KPYM_AGRIN,AGRIN_TIMP-2,0.68848,1.0,0.01754,1.0,0.39785,0.06061
MMP9_TIMP-2,AGRIN_KPYM,PERM_KPYM,0.6875,0.97368,0.01786,0.5,0.40217,0.11111
MMP9_KPYM,AGRIN_TIMP-2,PERM_MMP9,0.68468,1.0,0.01786,1.0,0.4086,0.08081
TIMP-2_MMP9,MMP9_AGRIN,PERM_AGRIN,0.68421,0,0,0,0,0.5
MMP9_AGRIN,KPYM_TIMP-2,PERM_MMP9,0.68388,1.0,0.01786,1.0,0.40217,0.06061
KPYM_MMP9,AGRIN_TIMP-2,PERM_MMP9,0.68374,1.0,0.01786,1.0,0.4086,0.16162
MMP9_PERM,KPYM_PERM,PERM_TIMP-2,0.68354,1.0,0.01818,1.0,0.40659,0.0202
TIMP-2_MMP9,AGRIN_KPYM,PERM_AGRIN,0.68279,0.97297,0.01754,0.5,0.3913,0.15152
TIMP-2_MMP9,KPYM_AGRIN,,0.68267,0.97297,0.01724,0.5,0.3871,0.13131
TIMP-2_MMP9,AGRIN_KPYM,,0.68194,0.97368,0.03448,0.66667,0.39785,0.16162
KPYM_AGRIN,AGRIN_TIMP-2,PERM_AGRIN,0.68147,1.0,0.01786,1.0,0.40217,0.0404
KPYM_TIMP-2,AGRIN_TIMP-2,PERM_MMP9,0.67998,1.0,0.01786,1.0,0.4086,0.10101
AGRIN_TIMP-2,PERM_MMP9,,0.67951,1.0,0.01786,1.0,0.4086,0.10101
KPYM_AGRIN,AGRIN_TIMP-2,,0.67899,1.0,0.01754,1.0,0.39785,0.06061
TIMP-2_MMP9,MMP9_AGRIN,PERM_KPYM,0.67899,0.97297,0.01754,0.5,0.3913,0.16162
MMP9_PERM,PERM_TIMP-2,,0.67813,1.0,0.01818,1.0,0.40659,0.0202
TIMP-2_MMP9,KPYM_AGRIN,PERM_AGRIN,0.67805,1.0,0.01754,1.0,0.39785,0.09091
MMP9_TIMP-2,KPYM_AGRIN,AGRIN_TIMP-2,0.6771,1.0,0.01754,1.0,0.39785,0.05051
TIMP-2_MMP9,MMP9_KPYM,KPYM_AGRIN,0.67661,0.97297,0.01724,0.5,0.3871,0.13131
TIMP-2_MMP9,MMP9_PERM,AGRIN_KPYM,0.67568,1.0,0.01786,1.0,0.40217,0.12121
MMP9_TIMP-2,AGRIN_TIMP-2,PERM_MMP9,0.67434,1.0,0.01786,1.0,0.4086,0.16162
TIMP-2_MMP9,KPYM_AGRIN,PERM_KPYM,0.67283,0.97297,0.01754,0.5,0.3913,0.11111
MMP9_PERM,AGRIN_MMP9,PERM_TIMP-2,0.67125,1.0,0.01818,1.0,0.40659,0.0202
KPYM_AGRIN,AGRIN_TIMP-2,PERM_TIMP-2,0.67085,1.0,0.01786,1.0,0.40217,0.09091
MMP9_TIMP-2,KPYM_PERM,AGRIN_KPYM,0.66978,0.97297,0.01818,0.5,0.4,0.21212
MMP9_PERM,KPYM_MMP9,PERM_TIMP-2,0.66978,1.0,0.01818,1.0,0.40659,0.0202
MMP9_TIMP-2,KPYM_MMP9,AGRIN_PERM,0.66781,1.0,0.03636,1.0,0.41111,0.14141
MMP9_PERM,AGRIN_PERM,PERM_TIMP-2,0.66732,1.0,0.01818,1.0,0.40659,0.0202
MMP9_PERM,KPYM_AGRIN,PERM_TIMP-2,0.66414,1.0,0.01818,1.0,0.4,0.0303
MMP9_TIMP-2,AGRIN_PERM,,0.66339,1.0,0.01818,1.0,0.40659,0.16162
MMP9_KPYM,KPYM_MMP9,PERM_TIMP-2,0.66306,0.97368,0.01786,0.5,0.40217,0.16162
KPYM_PERM,AGRIN_KPYM,PERM_TIMP-2,0.66192,0.97297,0.03636,0.66667,0.40449,0.22222
KPYM_TIMP-2,AGRIN_MMP9,PERM_KPYM,0.66165,1.0,0.01786,1.0,0.4086,0.13131
MMP9_KPYM,AGRIN_PERM,PERM_TIMP-2,0.66093,1.0,0.01818,1.0,0.40659,0.11111
MMP9_TIMP-2,KPYM_PERM,AGRIN_PERM,0.65995,0.97297,0.03636,0.66667,0.40449,0.16162
KPYM_TIMP-2,AGRIN_KPYM,PERM_MMP9,0.65695,0.97368,0.01786,0.5,0.40217,0.19192
MMP9_TIMP-2,KPYM_MMP9,PERM_KPYM,0.65602,1.0,0.01786,1.0,0.4086,0.15152
KPYM_TIMP-2,AGRIN_MMP9,PERM_MMP9,0.65226,1.0,0.01786,1.0,0.4086,0.12121
KPYM_TIMP-2,AGRIN_KPYM,PERM_KPYM,0.65226,0.97368,0.01786,0.5,0.40217,0.25253
MMP9_TIMP-2,AGRIN_MMP9,PERM_KPYM,0.65179,1.0,0.01786,1.0,0.4086,0.15152
MMP9_TIMP-2,AGRIN_PERM,PERM_MMP9,0.65111,0.97297,0.01818,0.5,0.4,0.20202
KPYM_TIMP-2,PERM_MMP9,,0.65085,1.0,0.01786,1.0,0.4086,0.20202
KPYM_TIMP-2,AGRIN_KPYM,PERM_AGRIN,0.65058,0.97297,0.01786,0.5,0.3956,0.19192
MMP9_TIMP-2,KPYM_TIMP-2,PERM_MMP9,0.6485,1.0,0.01786,1.0,0.4086,0.20202
MMP9_TIMP-2,AGRIN_TIMP-2,PERM_KPYM,0.6485,0.97368,0.01786,0.5,0.40217,0.15152
MMP9_KPYM,AGRIN_MMP9,PERM_TIMP-2,0.64709,0.97368,0.01786,0.5,0.40217,0.20202
KPYM_MMP9,AGRIN_KPYM,PERM_TIMP-2,0.64709,0.97368,0.03571,0.66667,0.40659,0.24242
MMP9_TIMP-2,KPYM_MMP9,AGRIN_TIMP-2,0.64635,1.0,0.03509,1.0,0.4086,0.17172
MMP9_TIMP-2,AGRIN_PERM,PERM_TIMP-2,0.64619,0,0,0,0,0.5
MMP9_KPYM,KPYM_TIMP-2,PERM_MMP9,0.64521,1.0,0.05357,1.0,0.41758,0.21212
KPYM_PERM,AGRIN_PERM,PERM_TIMP-2,0.64373,0.97297,0.01818,0.5,0.4,0.15152
MMP9_TIMP-2,AGRIN_KPYM,PERM_MMP9,0.64333,1.0,0.01786,1.0,0.4086,0.15152
KPYM_MMP9,AGRIN_TIMP-2,PERM_TIMP-2,0.64192,1.0,0.01786,1.0,0.4086,0.19192
MMP9_TIMP-2,KPYM_MMP9,AGRIN_KPYM,0.63989,1.0,0.01754,1.0,0.40426,0.18182
AGRIN_KPYM,PERM_TIMP-2,,0.63957,0.97368,0.01786,0.5,0.40217,0.24242
MMP9_KPYM,AGRIN_TIMP-2,PERM_TIMP-2,0.63957,1.0,0.01786,1.0,0.4086,0.33333
MMP9_TIMP-2,KPYM_MMP9,PERM_MMP9,0.6391,1.0,0.01786,1.0,0.4086,0.22222
MMP9_TIMP-2,KPYM_AGRIN,AGRIN_MMP9,0.63869,1.0,0.01754,1.0,0.39785,0.07071
MMP9_TIMP-2,KPYM_TIMP-2,PERM_KPYM,0.63816,1.0,0.01786,1.0,0.4086,0.15152
MMP9_TIMP-2,AGRIN_KPYM,PERM_TIMP-2,0.63816,0.97368,0.03571,0.66667,0.40659,0.19192
MMP9_TIMP-2,AGRIN_KPYM,,0.63804,0.97368,0.03509,0.66667,0.40217,0.21212
MMP9_PERM,KPYM_PERM,AGRIN_PERM,0.63788,1.0,0.01754,1.0,0.41053,0.0404
MMP9_TIMP-2,AGRIN_MMP9,PERM_MMP9,0.63769,0.97368,0.01786,0.5,0.40217,0.23232
MMP9_AGRIN,KPYM_TIMP-2,AGRIN_KPYM,0.63727,1.0,0.01754,1.0,0.39785,0.20202
MMP9_TIMP-2,KPYM_PERM,AGRIN_TIMP-2,0.63686,0.97297,0.05455,0.75,0.40909,0.16162
MMP9_TIMP-2,PERM_MMP9,,0.63675,0.97368,0.01786,0.5,0.40217,0.23232
KPYM_TIMP-2,AGRIN_MMP9,PERM_TIMP-2,0.63675,1.0,0.01786,1.0,0.4086,0.14141
KPYM_PERM,AGRIN_TIMP-2,,0.63636,0.97297,0.01818,0.5,0.4,0.16162
MMP9_KPYM,PERM_TIMP-2,,0.63628,1.0,0.01786,1.0,0.4086,0.33333
MMP9_TIMP-2,KPYM_AGRIN,PERM_MMP9,0.6361,1.0,0.01786,1.0,0.40217,0.15152
KPYM_TIMP-2,AGRIN_KPYM,PERM_TIMP-2,0.63534,0.97368,0.01786,0.5,0.40217,0.24242
MMP9_TIMP-2,KPYM_PERM,PERM_MMP9,0.6344,0.97297,0.03636,0.66667,0.40449,0.23232
KPYM_TIMP-2,AGRIN_MMP9,,0.63389,1.0,0.01754,1.0,0.40426,0.17172
MMP9_TIMP-2,KPYM_TIMP-2,AGRIN_KPYM,0.63343,0.97368,0.01754,0.5,0.39785,0.19192
MMP9_TIMP-2,KPYM_TIMP-2,AGRIN_MMP9,0.63112,1.0,0.01754,1.0,0.40426,0.17172
MMP9_KPYM,KPYM_TIMP-2,AGRIN_MMP9,0.63112,1.0,0.01754,1.0,0.40426,0.16162
KPYM_MMP9,AGRIN_PERM,PERM_TIMP-2,0.63047,1.0,0.01818,1.0,0.40659,0.13131
KPYM_TIMP-2,AGRIN_KPYM,,0.62973,0.97368,0.03509,0.66667,0.40217,0.28283
MMP9_AGRIN,KPYM_TIMP-2,AGRIN_TIMP-2,0.62968,1.0,0.01754,1.0,0.39785,0.09091
MMP9_KPYM,KPYM_PERM,PERM_TIMP-2,0.62948,1.0,0.01818,1.0,0.40659,0.14141
MMP9_TIMP-2,KPYM_AGRIN,AGRIN_PERM,0.62929,0.97222,0.01818,0.5,0.39326,0.16162
MMP9_TIMP-2,KPYM_AGRIN,,0.62873,1.0,0.01754,1.0,0.39785,0.08081
MMP9_AGRIN,AGRIN_TIMP-2,,0.62779,1.0,0.01754,1.0,0.39785,0.10101
AGRIN_TIMP-2,PERM_KPYM,,0.62735,1.0,0.01786,1.0,0.4086,0.23232
MMP9_AGRIN,AGRIN_TIMP-2,PERM_AGRIN,0.62693,1.0,0.01786,1.0,0.40217,0.06061
MMP9_KPYM,AGRIN_KPYM,PERM_TIMP-2,0.62688,0.97368,0.03571,0.66667,0.40659,0.27273
KPYM_MMP9,AGRIN_TIMP-2,,0.6265,0.97368,0.03509,0.66667,0.40217,0.22222
AGRIN_PERM,PERM_TIMP-2,,0.62604,1.0,0.01818,1.0,0.40659,0.16162
MMP9_AGRIN,KPYM_PERM,AGRIN_PERM,0.62512,0.97368,0.01754,0.5,0.39785,0.23232
MMP9_TIMP-2,AGRIN_MMP9,,0.62465,0.97368,0.01754,0.5,0.39785,0.25253
MMP9_AGRIN,AGRIN_TIMP-2,PERM_KPYM,0.62403,1.0,0.01786,1.0,0.40217,0.09091
MMP9_TIMP-2,KPYM_AGRIN,PERM_TIMP-2,0.62162,1.0,0.01786,1.0,0.40217,0.13131
KPYM_TIMP-2,AGRIN_TIMP-2,PERM_AGRIN,0.62114,1.0,0.01786,1.0,0.40217,0.06061
MMP9_TIMP-2,KPYM_PERM,AGRIN_MMP9,0.62113,0.97297,0.01818,0.5,0.4,0.25253
MMP9_PERM,KPYM_PERM,PERM_KPYM,0.62078,1.0,0.01754,1.0,0.41053,0.0404
MMP9_TIMP-2,KPYM_PERM,,0.62064,0.97297,0.01818,0.5,0.4,0.20202
MMP9_PERM,KPYM_PERM,PERM_AGRIN,0.62004,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,PERM_AGRIN,,0.61865,1.0,0.01754,1.0,0.40426,0.06061
MMP9_PERM,AGRIN_KPYM,PERM_AGRIN,0.61865,1.0,0.01754,1.0,0.40426,0.05051
MMP9_PERM,KPYM_AGRIN,AGRIN_PERM,0.61773,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,KPYM_AGRIN,AGRIN_MMP9,0.61727,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,AGRIN_PERM,PERM_AGRIN,0.61727,1.0,0.01754,1.0,0.40426,0.06061
MMP9_PERM,KPYM_PERM,AGRIN_KPYM,0.61718,1.0,0.01754,1.0,0.41053,0.0404
KPYM_TIMP-2,PERM_KPYM,,0.61701,0,0,0,0,0.5
MMP9_KPYM,AGRIN_TIMP-2,PERM_AGRIN,0.61631,1.0,0.01786,1.0,0.40217,0.06061
KPYM_PERM,AGRIN_PERM,PERM_AGRIN,0.61542,0,0,0,0,0.5
AGRIN_TIMP-2,PERM_AGRIN,,0.61535,1.0,0.01786,1.0,0.40217,0.07071
MMP9_TIMP-2,KPYM_MMP9,AGRIN_MMP9,0.6145,0,0,0,0,0.5
MMP9_TIMP-2,AGRIN_MMP9,PERM_TIMP-2,0.61419,0.97368,0.01786,0.5,0.40217,0.25253
MMP9_PERM,KPYM_AGRIN,,0.61404,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,KPYM_PERM,PERM_MMP9,0.61404,1.0,0.01754,1.0,0.41053,0.0404
MMP9_PERM,KPYM_PERM,AGRIN_MMP9,0.61359,1.0,0.01754,1.0,0.41053,0.05051
MMP9_PERM,AGRIN_KPYM,PERM_KPYM,0.61314,1.0,0.01754,1.0,0.41053,0.06061
KPYM_AGRIN,AGRIN_PERM,PERM_TIMP-2,0.61313,0.97222,0.01818,0.5,0.39326,0.18182
MMP9_PERM,KPYM_AGRIN,PERM_MMP9,0.61311,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,KPYM_MMP9,,0.61269,1.0,0.01754,1.0,0.41053,0.0404
MMP9_PERM,KPYM_PERM,,0.61269,1.0,0.01754,1.0,0.41053,0.0404
MMP9_PERM,AGRIN_PERM,,0.61269,1.0,0.01754,1.0,0.41053,0.06061
MMP9_PERM,AGRIN_MMP9,PERM_MMP9,0.61224,1.0,0.01754,1.0,0.41053,0.05051
MMP9_PERM,KPYM_MMP9,PERM_AGRIN,0.61219,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,KPYM_AGRIN,AGRIN_KPYM,0.61219,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,AGRIN_MMP9,PERM_AGRIN,0.61173,1.0,0.01754,1.0,0.40426,0.05051
MMP9_PERM,AGRIN_MMP9,,0.61044,1.0,0.01754,1.0,0.41053,0.05051
KPYM_TIMP-2,PERM_AGRIN,,0.61004,1.0,0.01786,1.0,0.40217,0.11111
KPYM_MMP9,AGRIN_MMP9,PERM_TIMP-2,0.60996,0.97368,0.01786,0.5,0.40217,0.26263
MMP9_TIMP-2,KPYM_PERM,PERM_TIMP-2,0.60885,0.97297,0.01818,0.5,0.4,0.25253
MMP9_PERM,KPYM_MMP9,AGRIN_MMP9,0.60864,1.0,0.01754,1.0,0.41053,0.0404
MMP9_PERM,KPYM_MMP9,AGRIN_KPYM,0.60864,1.0,0.01754,1.0,0.41053,0.0404
KPYM_AGRIN,AGRIN_MMP9,PERM_TIMP-2,0.60811,0.97297,0.01786,0.5,0.3956,0.18182
MMP9_PERM,KPYM_MMP9,PERM_KPYM,0.60774,1.0,0.01754,1.0,0.41053,0.0404
MMP9_PERM,AGRIN_MMP9,PERM_KPYM,0.60774,1.0,0.01754,1.0,0.41053,0.05051
KPYM_PERM,AGRIN_MMP9,PERM_TIMP-2,0.60737,0.97297,0.01818,0.5,0.4,0.28283
MMP9_PERM,AGRIN_PERM,PERM_KPYM,0.60684,1.0,0.01754,1.0,0.41053,0.06061
MMP9_PERM,PERM_KPYM,,0.60639,1.0,0.01754,1.0,0.41053,0.06061
MMP9_PERM,AGRIN_PERM,PERM_MMP9,0.60594,1.0,0.01754,1.0,0.41053,0.05051
MMP9_KPYM,AGRIN_TIMP-2,PERM_KPYM,0.60526,1.0,0.01786,1.0,0.4086,0.19192
MMP9_PERM,KPYM_AGRIN,PERM_KPYM,0.60526,1.0,0.01754,1.0,0.40426,0.0404
KPYM_TIMP-2,AGRIN_TIMP-2,PERM_KPYM,0.60526,1.0,0.01786,1.0,0.4086,0.14141
MMP9_AGRIN,KPYM_TIMP-2,PERM_KPYM,0.60521,1.0,0.01786,1.0,0.40217,0.13131
MMP9_PERM,KPYM_AGRIN,PERM_AGRIN,0.6048,1.0,0.01754,1.0,0.40426,0.0404
MMP9_PERM,AGRIN_KPYM,,0.60414,1.0,0.01754,1.0,0.41053,0.06061
MMP9_PERM,,,0.60369,1.0,0.01754,1.0,0.41053,0.06061
MMP9_PERM,PERM_MMP9,,0.60369,1.0,0.01754,1.0,0.41053,0.05051
AGRIN_MMP9,PERM_TIMP-2,,0.60244,0,0,0,0,0.5
MMP9_PERM,AGRIN_KPYM,PERM_MMP9,0.60234,1.0,0.01754,1.0,0.41053,0.05051
MMP9_AGRIN,KPYM_TIMP-2,PERM_AGRIN,0.60232,1.0,0.01786,1.0,0.40217,0.10101
MMP9_KPYM,AGRIN_TIMP-2,,0.60203,0.97368,0.03509,0.66667,0.40217,0.37374
MMP9_PERM,KPYM_MMP9,AGRIN_PERM,0.60189,1.0,0.01754,1.0,0.41053,0.0303
MMP9_PERM,KPYM_MMP9,PERM_MMP9,0.60189,1.0,0.01754,1.0,0.41053,0.0404
KPYM_AGRIN,PERM_TIMP-2,,0.60135,1.0,0.01786,1.0,0.40217,0.16162
MMP9_KPYM,KPYM_TIMP-2,PERM_AGRIN,0.60087,1.0,0.01786,1.0,0.40217,0.08081
MMP9_TIMP-2,KPYM_MMP9,,0.60065,0,0,0,0,0.5
MMP9_KPYM,KPYM_TIMP-2,AGRIN_KPYM,0.60065,0.97368,0.01754,0.5,0.39785,0.26263
