Biomarker_1,Biomarker_2,Biomarker_3,AUC,se_97_Threshold,se_97_Sensitivity,se_97_Specificity,se_97_NPV,se_97_PPV,se_95_Threshold,se_95_Sensitivity,se_95_Specificity,se_95_NPV,se_95_PPV,max_sum_Threshold,max_sum_Sensitivity,max_sum_Specificity,max_sum_NPV,max_sum_PPV
AGRIN_TIMP2_norm,TIMP2_MMP9_norm,CLIC1_MVP_norm,0.92575,0.09091,0.98214,0.42105,0.96000,0.62500,0.25253,0.94643,0.70175,0.93023,0.75714,0.55556,0.82143,0.91228,0.83871,0.90196
Endometrial_thickness,KPYM_TIMP2_norm,TIMP2_CLIC1_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,KPYM_TIMP2_norm,CLIC1_KPYM_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,KPYM_TIMP2_norm,CLIC1_TIMP2_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,KPYM_CLIC1_norm,TIMP2_KPYM_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,KPYM_CLIC1_norm,TIMP2_CLIC1_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,KPYM_CLIC1_norm,CLIC1_TIMP2_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,TIMP2_KPYM_norm,CLIC1_KPYM_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,TIMP2_KPYM_norm,CLIC1_TIMP2_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,TIMP2_CLIC1_norm,CLIC1_KPYM_norm,0.92492,0.05051,0.98148,0.20000,0.91667,0.54639,0.08081,0.96296,0.30909,0.89474,0.57778,0.49495,0.83333,0.94545,0.85246,0.93750
MMP9_KPYM_norm,KPYM_MVP_norm,TIMP2_CLIC1_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_KPYM_norm,KPYM_MVP_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_KPYM_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_KPYM_norm,TIMP2_CLIC1_norm,MVP_KPYM_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_KPYM_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_KPYM_norm,MVP_KPYM_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_MVP_norm,KPYM_MMP9_norm,TIMP2_CLIC1_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_MVP_norm,KPYM_MMP9_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_MVP_norm,KPYM_MVP_norm,TIMP2_CLIC1_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_MVP_norm,KPYM_MVP_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_MVP_norm,TIMP2_CLIC1_norm,MVP_KPYM_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_MVP_norm,MVP_KPYM_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
KPYM_MMP9_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
KPYM_MMP9_norm,TIMP2_CLIC1_norm,MVP_KPYM_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
KPYM_MMP9_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
KPYM_MMP9_norm,MVP_KPYM_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
KPYM_MVP_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
KPYM_MVP_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.92492,0.10101,0.98148,0.40000,0.95652,0.61628,0.17172,0.96296,0.56364,0.93939,0.68421,0.62626,0.79630,0.92727,0.82258,0.91489
MMP9_MVP_norm,KPYM_TIMP2_norm,MVP_CLIC1_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_MVP_norm,KPYM_TIMP2_norm,CLIC1_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_MVP_norm,KPYM_TIMP2_norm,CLIC1_MVP_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_MVP_norm,TIMP2_KPYM_norm,MVP_CLIC1_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_MVP_norm,TIMP2_KPYM_norm,CLIC1_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_MVP_norm,TIMP2_KPYM_norm,CLIC1_MVP_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_CLIC1_norm,KPYM_TIMP2_norm,MVP_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_CLIC1_norm,KPYM_TIMP2_norm,MVP_CLIC1_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_CLIC1_norm,KPYM_TIMP2_norm,CLIC1_MVP_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_CLIC1_norm,TIMP2_KPYM_norm,MVP_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_CLIC1_norm,TIMP2_KPYM_norm,MVP_CLIC1_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
MMP9_CLIC1_norm,TIMP2_KPYM_norm,CLIC1_MVP_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
KPYM_TIMP2_norm,MVP_MMP9_norm,CLIC1_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
KPYM_TIMP2_norm,MVP_MMP9_norm,CLIC1_MVP_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
KPYM_TIMP2_norm,MVP_CLIC1_norm,CLIC1_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
TIMP2_KPYM_norm,MVP_MMP9_norm,CLIC1_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
TIMP2_KPYM_norm,MVP_MMP9_norm,CLIC1_MVP_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
TIMP2_KPYM_norm,MVP_CLIC1_norm,CLIC1_MMP9_norm,0.92458,0.17172,0.98148,0.61818,0.97143,0.71622,0.17172,0.98148,0.61818,0.97143,0.71622,0.44444,0.87037,0.85455,0.87037,0.85455
Endometrial_thickness,KPYM_TIMP2_norm,TIMP2_MVP_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_TIMP2_norm,MVP_KPYM_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_TIMP2_norm,MVP_TIMP2_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_MVP_norm,TIMP2_KPYM_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_MVP_norm,TIMP2_MVP_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_MVP_norm,MVP_TIMP2_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,TIMP2_KPYM_norm,MVP_KPYM_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,TIMP2_KPYM_norm,MVP_TIMP2_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,TIMP2_MVP_norm,MVP_KPYM_norm,0.9243,0.0101,0.98182,0.01818,0.50000,0.50000,0.16162,0.94545,0.54545,0.90909,0.67532,0.48485,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_TIMP2_norm,,0.92364,0.0101,0.98182,0.01818,0.50000,0.50000,0.17172,0.94545,0.56364,0.91176,0.68421,0.46465,0.85455,0.92727,0.86441,0.92157
Endometrial_thickness,TIMP2_KPYM_norm,,0.92364,0.0101,0.98182,0.01818,0.50000,0.50000,0.17172,0.94545,0.56364,0.91176,0.68421,0.46465,0.85455,0.92727,0.86441,0.92157
MMP9_AGRIN_norm,AGRIN_MVP_norm,TIMP2_CLIC1_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_AGRIN_norm,AGRIN_MVP_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_AGRIN_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_AGRIN_norm,TIMP2_CLIC1_norm,MVP_AGRIN_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_AGRIN_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_AGRIN_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_MVP_norm,AGRIN_MMP9_norm,TIMP2_CLIC1_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_MVP_norm,AGRIN_MMP9_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_MVP_norm,AGRIN_MVP_norm,TIMP2_CLIC1_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_MVP_norm,AGRIN_MVP_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_MVP_norm,TIMP2_CLIC1_norm,MVP_AGRIN_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
MMP9_MVP_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
AGRIN_MMP9_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
AGRIN_MMP9_norm,TIMP2_CLIC1_norm,MVP_AGRIN_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
AGRIN_MMP9_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
AGRIN_MMP9_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
AGRIN_MVP_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
AGRIN_MVP_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.92356,0.07071,0.98214,0.28070,0.94118,0.57292,0.21212,0.94643,0.68421,0.92857,0.74648,0.60606,0.78571,0.96491,0.82090,0.95652
Endometrial_thickness,MMP9_PERM_norm,TIMP2_CLIC1_norm,0.92325,0.07071,0.98246,0.25000,0.93333,0.57143,0.11111,0.94737,0.39286,0.88000,0.61364,0.65657,0.80702,0.98214,0.83333,0.97872
Endometrial_thickness,MMP9_PERM_norm,CLIC1_TIMP2_norm,0.92325,0.07071,0.98246,0.25000,0.93333,0.57143,0.11111,0.94737,0.39286,0.88000,0.61364,0.65657,0.80702,0.98214,0.83333,0.97872
Endometrial_thickness,TIMP2_CLIC1_norm,PERM_MMP9_norm,0.92325,0.07071,0.98246,0.25000,0.93333,0.57143,0.11111,0.94737,0.39286,0.88000,0.61364,0.65657,0.80702,0.98214,0.83333,0.97872
Endometrial_thickness,PERM_MMP9_norm,CLIC1_TIMP2_norm,0.92325,0.07071,0.98246,0.25000,0.93333,0.57143,0.11111,0.94737,0.39286,0.88000,0.61364,0.65657,0.80702,0.98214,0.83333,0.97872
KPYM_TIMP2_norm,TIMP2_PERM_norm,MVP_CLIC1_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_TIMP2_norm,TIMP2_PERM_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_TIMP2_norm,MVP_CLIC1_norm,PERM_KPYM_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_TIMP2_norm,MVP_CLIC1_norm,PERM_TIMP2_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_TIMP2_norm,PERM_KPYM_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_TIMP2_norm,PERM_TIMP2_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_PERM_norm,TIMP2_KPYM_norm,MVP_CLIC1_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_PERM_norm,TIMP2_KPYM_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_PERM_norm,TIMP2_PERM_norm,MVP_CLIC1_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_PERM_norm,TIMP2_PERM_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_PERM_norm,MVP_CLIC1_norm,PERM_TIMP2_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
KPYM_PERM_norm,PERM_TIMP2_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
TIMP2_KPYM_norm,MVP_CLIC1_norm,PERM_KPYM_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
TIMP2_KPYM_norm,MVP_CLIC1_norm,PERM_TIMP2_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
TIMP2_KPYM_norm,PERM_KPYM_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
TIMP2_KPYM_norm,PERM_TIMP2_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
TIMP2_PERM_norm,MVP_CLIC1_norm,PERM_KPYM_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
TIMP2_PERM_norm,PERM_KPYM_norm,CLIC1_MVP_norm,0.92284,0.10101,0.98148,0.46296,0.96154,0.64634,0.12121,0.96296,0.50000,0.93103,0.65823,0.58586,0.79630,0.92593,0.81967,0.91489
Endometrial_thickness,KPYM_TIMP2_norm,AGRIN_PERM_norm,0.92256,0.0101,1.00000,0.01852,1.00000,0.50926,0.22222,0.94545,0.68519,0.92500,0.75362,0.31313,0.90909,0.87037,0.90385,0.87719
Endometrial_thickness,KPYM_TIMP2_norm,PERM_AGRIN_norm,0.92256,0.0101,1.00000,0.01852,1.00000,0.50926,0.22222,0.94545,0.68519,0.92500,0.75362,0.31313,0.90909,0.87037,0.90385,0.87719
Endometrial_thickness,AGRIN_PERM_norm,TIMP2_KPYM_norm,0.92256,0.0101,1.00000,0.01852,1.00000,0.50926,0.22222,0.94545,0.68519,0.92500,0.75362,0.31313,0.90909,0.87037,0.90385,0.87719
Endometrial_thickness,TIMP2_KPYM_norm,PERM_AGRIN_norm,0.92256,0.0101,1.00000,0.01852,1.00000,0.50926,0.22222,0.94545,0.68519,0.92500,0.75362,0.31313,0.90909,0.87037,0.90385,0.87719
TIMP2_MVP_norm,MVP_PERM_norm,PERM_CLIC1_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,MVP_PERM_norm,CLIC1_TIMP2_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,MVP_PERM_norm,CLIC1_MVP_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,MVP_PERM_norm,CLIC1_PERM_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,MVP_CLIC1_norm,PERM_TIMP2_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,MVP_CLIC1_norm,PERM_MVP_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,MVP_CLIC1_norm,PERM_CLIC1_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,MVP_CLIC1_norm,CLIC1_PERM_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,PERM_TIMP2_norm,CLIC1_TIMP2_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,PERM_TIMP2_norm,CLIC1_MVP_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,PERM_TIMP2_norm,CLIC1_PERM_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,PERM_MVP_norm,CLIC1_TIMP2_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,PERM_MVP_norm,CLIC1_MVP_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,PERM_MVP_norm,CLIC1_PERM_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
TIMP2_MVP_norm,PERM_CLIC1_norm,CLIC1_TIMP2_norm,0.92187,0.06061,0.98214,0.32143,0.94737,0.59140,0.17172,0.94643,0.60714,0.91892,0.70667,0.33333,0.92857,0.78571,0.91667,0.81250
