Biomarker_1,Biomarker_2,Biomarker_3,Biomarker_4,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,KPYM_TIMP-2,0.8801,1.0,0.28889,1.0,0.57333,0.0101
ADIPOQ_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.88005,1.0,0.23529,1.0,0.56667,0.0101
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_PERM,KPYM_PERM,0.87994,1.0,0.30233,1.0,0.58904,0.0101
HSPB1_KPYM,PERM_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87991,1.0,0.26667,1.0,0.5875,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_ADIPOQ,0.8799,1.0,0.125,1.0,0.54839,0.0101
MMP9_KPYM,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,0.8799,0.98039,0.1875,0.9,0.5618,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.87985,1.0,0.21277,1.0,0.57955,0.0101
HSPB1_TIMP-2,ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_MMP9,0.87985,1.0,0.21277,1.0,0.57955,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.87985,1.0,0.23404,1.0,0.58621,0.0101
MMP9_KPYM,HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_KPYM,0.87984,1.0,0.06522,1.0,0.56122,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_KPYM,KPYM_HSPB1,0.87984,1.0,0.06522,1.0,0.56122,0.0101
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.87984,0.98182,0.17391,0.88889,0.58696,0.0101
HSPB1_ADIPOQ,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.8798,1.0,0.28889,1.0,0.57895,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,TIMP-2_PERM,AGRIN_TIMP-2,0.8798,1.0,0.24444,1.0,0.5641,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,KPYM_TIMP-2,0.87978,1.0,0.16327,1.0,0.57292,0.0101
PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_PERM,0.87976,1.0,0.29787,1.0,0.56579,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,KPYM_PERM,0.87976,1.0,0.29787,1.0,0.56579,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,TIMP-2_KPYM,AGRIN_KPYM,0.87968,1.0,0.09091,1.0,0.56044,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_MMP9,0.87966,1.0,0.21569,1.0,0.56044,0.0101
TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,,0.87959,1.0,0.22642,1.0,0.57292,0.0101
MMP9_ADIPOQ,ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_ADIPOQ,0.87949,1.0,0.125,1.0,0.54839,0.0101
MMP9_KPYM,ADIPOQ_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,0.87949,0.98039,0.1875,0.9,0.5618,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_MMP9,0.87943,1.0,0.21277,1.0,0.57955,0.0101
HSPB1_ADIPOQ,PERM_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.87939,1.0,0.25581,1.0,0.57333,0.0101
HSPB1_AGRIN,ADIPOQ_KPYM,TIMP-2_PERM,KPYM_PERM,0.87939,1.0,0.27907,1.0,0.58108,0.0101
HSPB1_ADIPOQ,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,0.87929,1.0,0.28889,1.0,0.57895,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,,0.87927,1.0,0.29787,1.0,0.56579,0.0101
HSPB1_KPYM,PERM_MMP9,TIMP-2_PERM,AGRIN_PERM,0.87927,1.0,0.23256,1.0,0.5875,0.0101
HSPB1_KPYM,TIMP-2_PERM,AGRIN_PERM,KPYM_MMP9,0.87927,1.0,0.23256,1.0,0.5875,0.0101
PERM_AGRIN,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87927,1.0,0.29787,1.0,0.56579,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,KPYM_TIMP-2,0.87925,0.98182,0.18868,0.90909,0.5567,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_MMP9,0.87908,1.0,0.0625,1.0,0.53125,0.0101
MMP9_HSPB1,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_MMP9,0.87902,1.0,0.21277,1.0,0.57955,0.0101
MMP9_PERM,HSPB1_PERM,TIMP-2_PERM,AGRIN_ADIPOQ,0.87896,1.0,0.25581,1.0,0.57895,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_TIMP-2,0.87889,1.0,0.19608,1.0,0.55435,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_MMP9,AGRIN_MMP9,0.87889,0.98077,0.21277,0.90909,0.57955,0.0101
HSPB1_KPYM,ADIPOQ_PERM,TIMP-2_PERM,KPYM_ADIPOQ,0.87885,1.0,0.23256,1.0,0.56579,0.0101
MMP9_ADIPOQ,HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_KPYM,0.87879,1.0,0.09091,1.0,0.56044,0.0101
MMP9_KPYM,HSPB1_ADIPOQ,ADIPOQ_HSPB1,TIMP-2_KPYM,0.87879,1.0,0.06818,1.0,0.55435,0.0101
HSPB1_PERM,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_TIMP-2,0.87879,1.0,0.28889,1.0,0.57895,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,KPYM_AGRIN,0.87877,1.0,0.29787,1.0,0.56579,0.0101
ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_MMP9,,0.87868,0.98039,0.1875,0.9,0.5618,0.0101
MMP9_ADIPOQ,ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.87868,1.0,0.125,1.0,0.54839,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_AGRIN,0.87868,1.0,0.08333,1.0,0.53684,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_KPYM,KPYM_ADIPOQ,0.87868,1.0,0.10417,1.0,0.54255,0.0101
PERM_KPYM,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.87868,0.97872,0.17021,0.88889,0.54118,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,AGRIN_HSPB1,KPYM_HSPB1,0.87866,1.0,0.06522,1.0,0.56122,0.0101
MMP9_KPYM,HSPB1_MMP9,TIMP-2_KPYM,AGRIN_KPYM,0.87866,1.0,0.06522,1.0,0.56122,0.0101
HSPB1_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.8786,1.0,0.19149,1.0,0.57303,0.0101
HSPB1_AGRIN,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_MMP9,0.8786,1.0,0.21277,1.0,0.57955,0.0101
HSPB1_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,KPYM_ADIPOQ,0.87855,1.0,0.28889,1.0,0.57333,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.87851,0.98039,0.23529,0.92308,0.5618,0.0101
ADIPOQ_PERM,TIMP-2_PERM,AGRIN_ADIPOQ,KPYM_PERM,0.8785,1.0,0.28571,1.0,0.55128,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,AGRIN_ADIPOQ,0.87848,0.98077,0.10638,0.83333,0.54839,0.0101
HSPB1_AGRIN,PERM_ADIPOQ,TIMP-2_MMP9,AGRIN_MMP9,0.87844,0.97727,0.16279,0.875,0.5443,0.0101
MMP9_KPYM,HSPB1_MMP9,ADIPOQ_AGRIN,TIMP-2_KPYM,0.87834,1.0,0.09091,1.0,0.56044,0.0101
HSPB1_KPYM,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.87831,1.0,0.30233,1.0,0.58904,0.0101
HSPB1_KPYM,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_ADIPOQ,0.87831,1.0,0.25581,1.0,0.57333,0.0101
HSPB1_KPYM,ADIPOQ_AGRIN,TIMP-2_PERM,AGRIN_PERM,0.87831,1.0,0.30233,1.0,0.58904,0.0101
HSPB1_PERM,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_TIMP-2,0.87828,1.0,0.28889,1.0,0.57895,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_PERM,0.87828,1.0,0.28889,1.0,0.57895,0.0101
PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87828,1.0,0.29787,1.0,0.56579,0.0101
PERM_TIMP-2,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87828,1.0,0.29787,1.0,0.56579,0.0101
PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_ADIPOQ,0.87828,1.0,0.25532,1.0,0.55128,0.0101
TIMP-2_MMP9,AGRIN_MMP9,KPYM_TIMP-2,,0.87822,0.98182,0.15094,0.88889,0.54545,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_MMP9,0.87812,1.0,0.19608,1.0,0.55435,0.0101
MMP9_KPYM,PERM_HSPB1,TIMP-2_KPYM,AGRIN_ADIPOQ,0.87805,1.0,0.07317,1.0,0.53086,0.0101
HSPB1_ADIPOQ,ADIPOQ_PERM,TIMP-2_PERM,KPYM_HSPB1,0.87804,1.0,0.26667,1.0,0.56579,0.0101
HSPB1_TIMP-2,ADIPOQ_PERM,TIMP-2_PERM,KPYM_PERM,0.87804,1.0,0.26667,1.0,0.56579,0.0101
HSPB1_ADIPOQ,PERM_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,0.87791,0.97727,0.16279,0.875,0.5443,0.0101
MMP9_AGRIN,ADIPOQ_HSPB1,TIMP-2_KPYM,AGRIN_KPYM,0.8779,1.0,0.09091,1.0,0.56044,0.0101
MMP9_KPYM,HSPB1_ADIPOQ,ADIPOQ_KPYM,TIMP-2_KPYM,0.8779,1.0,0.06818,1.0,0.55435,0.0101
ADIPOQ_HSPB1,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_MMP9,0.8779,1.0,0.06818,1.0,0.55435,0.0101
MMP9_HSPB1,HSPB1_KPYM,TIMP-2_MMP9,AGRIN_MMP9,0.87787,0.98182,0.15217,0.875,0.58065,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.87787,1.0,0.06522,1.0,0.56122,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87778,1.0,0.23256,1.0,0.5875,0.0101
HSPB1_PERM,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.87778,1.0,0.31111,1.0,0.58667,0.0101
PERM_KPYM,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_ADIPOQ,0.87778,1.0,0.2766,1.0,0.55844,0.0101
MMP9_PERM,PERM_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87777,1.0,0.25532,1.0,0.57317,0.0101
PERM_KPYM,TIMP-2_PERM,AGRIN_PERM,KPYM_MMP9,0.87777,1.0,0.25532,1.0,0.57317,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_MMP9,0.87774,1.0,0.19608,1.0,0.55435,0.0101
MMP9_AGRIN,HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,0.87755,0.98214,0.18367,0.9,0.57895,0.0101
MMP9_KPYM,HSPB1_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,0.87748,1.0,0.26829,1.0,0.58904,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,AGRIN_KPYM,KPYM_MMP9,0.87745,1.0,0.1875,1.0,0.56667,0.0101
MMP9_KPYM,ADIPOQ_AGRIN,TIMP-2_KPYM,AGRIN_HSPB1,0.87745,1.0,0.06818,1.0,0.55435,0.0101
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.87745,1.0,0.10417,1.0,0.54255,0.0101
HSPB1_ADIPOQ,TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_MMP9,0.87745,1.0,0.02273,1.0,0.54255,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.87735,1.0,0.21569,1.0,0.56044,0.0101
MMP9_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.87735,1.0,0.21569,1.0,0.56044,0.0101
MMP9_AGRIN,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_MMP9,0.87735,1.0,0.21569,1.0,0.56044,0.0101
MMP9_KPYM,PERM_MMP9,TIMP-2_MMP9,AGRIN_MMP9,0.87732,0.97872,0.17021,0.88889,0.54118,0.0101
MMP9_KPYM,TIMP-2_PERM,AGRIN_PERM,KPYM_MMP9,0.87732,1.0,0.25532,1.0,0.57317,0.0101
MMP9_HSPB1,HSPB1_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87729,1.0,0.23256,1.0,0.5875,0.0101
PERM_KPYM,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,0.87729,1.0,0.29787,1.0,0.56579,0.0101
ADIPOQ_PERM,TIMP-2_PERM,AGRIN_ADIPOQ,KPYM_MMP9,0.87729,1.0,0.23404,1.0,0.5443,0.0101
HSPB1_PERM,ADIPOQ_AGRIN,TIMP-2_PERM,AGRIN_PERM,0.87727,1.0,0.31111,1.0,0.58667,0.0101
HSPB1_PERM,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.87723,1.0,0.27907,1.0,0.58108,0.0101
HSPB1_KPYM,PERM_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,0.87723,1.0,0.27907,1.0,0.58108,0.0101
HSPB1_KPYM,ADIPOQ_HSPB1,TIMP-2_PERM,KPYM_PERM,0.87723,1.0,0.27907,1.0,0.58108,0.0101
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_MMP9,,0.87708,0.98182,0.15217,0.875,0.58065,0.0101
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_MMP9,KPYM_HSPB1,0.87708,0.98182,0.15217,0.875,0.58065,0.0101
PERM_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,KPYM_PERM,0.87708,1.0,0.28571,1.0,0.55128,0.0101
ADIPOQ_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_MMP9,0.87704,1.0,0.125,1.0,0.54839,0.0101
MMP9_KPYM,HSPB1_TIMP-2,ADIPOQ_AGRIN,TIMP-2_KPYM,0.87701,1.0,0.09091,1.0,0.56044,0.0101
MMP9_KPYM,TIMP-2_PERM,AGRIN_PERM,KPYM_ADIPOQ,0.877,1.0,0.26667,1.0,0.56579,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_MMP9,0.87697,1.0,0.21569,1.0,0.56044,0.0101
ADIPOQ_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.87697,1.0,0.17647,1.0,0.54839,0.0101
MMP9_HSPB1,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_TIMP-2,0.87693,1.0,0.12766,1.0,0.55435,0.0101
HSPB1_MMP9,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_HSPB1,0.87693,0.98039,0.14894,0.875,0.55556,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_MMP9,0.87693,1.0,0.21277,1.0,0.57955,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,0.87684,0.98077,0.21277,0.90909,0.57955,0.0101
MMP9_HSPB1,PERM_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87679,1.0,0.23256,1.0,0.5875,0.0101
HSPB1_TIMP-2,PERM_KPYM,TIMP-2_MMP9,AGRIN_MMP9,0.87679,0.97872,0.16279,0.875,0.56098,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,KPYM_TIMP-2,0.87679,1.0,0.29787,1.0,0.56579,0.0101
HSPB1_TIMP-2,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87669,1.0,0.30233,1.0,0.58904,0.0101
HSPB1_KPYM,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,0.87669,1.0,0.30233,1.0,0.58904,0.0101
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87669,1.0,0.30233,1.0,0.58904,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_KPYM,0.87663,1.0,0.10417,1.0,0.54255,0.0101
PERM_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,KPYM_ADIPOQ,0.8766,1.0,0.28571,1.0,0.55128,0.0101
ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,KPYM_ADIPOQ,0.8766,1.0,0.28571,1.0,0.55128,0.0101
ADIPOQ_MMP9,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.87659,1.0,0.23529,1.0,0.56667,0.0101
ADIPOQ_MMP9,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_MMP9,0.87659,1.0,0.19608,1.0,0.55435,0.0101
MMP9_ADIPOQ,TIMP-2_KPYM,AGRIN_HSPB1,KPYM_HSPB1,0.87656,1.0,0.04545,1.0,0.54839,0.0101
MMP9_AGRIN,HSPB1_ADIPOQ,TIMP-2_KPYM,AGRIN_KPYM,0.87656,1.0,0.09091,1.0,0.56044,0.0101
HSPB1_MMP9,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_ADIPOQ,0.87651,1.0,0.17021,1.0,0.56667,0.0101
HSPB1_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.87651,1.0,0.21277,1.0,0.57955,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_MMP9,0.87651,1.0,0.21277,1.0,0.57955,0.0101
MMP9_HSPB1,TIMP-2_MMP9,AGRIN_MMP9,KPYM_AGRIN,0.87644,0.98182,0.16327,0.88889,0.56842,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,AGRIN_MMP9,0.87643,0.98077,0.21277,0.90909,0.57955,0.0101
HSPB1_AGRIN,ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_MMP9,0.87643,0.98077,0.23404,0.91667,0.58621,0.0101
ADIPOQ_MMP9,TIMP-2_MMP9,AGRIN_ADIPOQ,,0.87632,0.98077,0.09804,0.83333,0.52577,0.0101
HSPB1_ADIPOQ,PERM_HSPB1,TIMP-2_MMP9,AGRIN_MMP9,0.87632,0.97727,0.13953,0.85714,0.5375,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_PERM,0.87632,1.0,0.25581,1.0,0.57895,0.0101
MMP9_KPYM,HSPB1_KPYM,TIMP-2_PERM,AGRIN_PERM,0.8763,1.0,0.23256,1.0,0.5875,0.0101
HSPB1_KPYM,PERM_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,0.8763,1.0,0.16279,1.0,0.56627,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,TIMP-2_KPYM,AGRIN_KPYM,0.87628,1.0,0.06522,1.0,0.56122,0.0101
HSPB1_PERM,PERM_ADIPOQ,TIMP-2_PERM,AGRIN_TIMP-2,0.87626,1.0,0.28889,1.0,0.57895,0.0101
HSPB1_ADIPOQ,PERM_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.87626,1.0,0.28889,1.0,0.57895,0.0101
HSPB1_ADIPOQ,PERM_AGRIN,TIMP-2_PERM,AGRIN_PERM,0.87626,1.0,0.28889,1.0,0.57895,0.0101
HSPB1_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_PERM,0.87626,1.0,0.28889,1.0,0.57895,0.0101
HSPB1_KPYM,ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_PERM,0.87615,1.0,0.30233,1.0,0.58904,0.0101
ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,KPYM_PERM,0.87613,1.0,0.28571,1.0,0.55128,0.0101
MMP9_HSPB1,ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_KPYM,0.87611,1.0,0.06818,1.0,0.55435,0.0101
MMP9_HSPB1,ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_MMP9,0.87611,0.98039,0.18182,0.88889,0.5814,0.0101
MMP9_HSPB1,TIMP-2_KPYM,AGRIN_KPYM,KPYM_ADIPOQ,0.87611,1.0,0.06818,1.0,0.55435,0.0101
MMP9_ADIPOQ,ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_MMP9,0.8761,1.0,0.21277,1.0,0.57955,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,AGRIN_HSPB1,KPYM_MMP9,0.8761,1.0,0.21277,1.0,0.57955,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.8761,1.0,0.23404,1.0,0.58621,0.0101
HSPB1_ADIPOQ,ADIPOQ_MMP9,TIMP-2_MMP9,AGRIN_HSPB1,0.87602,0.98077,0.12766,0.85714,0.55435,0.0101
MMP9_KPYM,ADIPOQ_AGRIN,TIMP-2_PERM,AGRIN_PERM,0.87597,1.0,0.26667,1.0,0.56579,0.0101
PERM_KPYM,TIMP-2_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.87597,1.0,0.15556,1.0,0.53086,0.0101
MMP9_PERM,PERM_KPYM,TIMP-2_MMP9,AGRIN_MMP9,0.87596,0.97872,0.17021,0.88889,0.54118,0.0101
MMP9_KPYM,PERM_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,0.87596,0.97872,0.17021,0.88889,0.54118,0.0101
PERM_KPYM,TIMP-2_MMP9,AGRIN_MMP9,KPYM_AGRIN,0.87596,0.97872,0.17021,0.88889,0.54118,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.87582,1.0,0.19608,1.0,0.55435,0.0101
MMP9_ADIPOQ,HSPB1_PERM,TIMP-2_PERM,AGRIN_HSPB1,0.87579,1.0,0.25581,1.0,0.57895,0.0101
MMP9_ADIPOQ,HSPB1_TIMP-2,TIMP-2_PERM,AGRIN_PERM,0.87579,1.0,0.25581,1.0,0.57895,0.0101
MMP9_AGRIN,HSPB1_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,0.87579,1.0,0.25581,1.0,0.57895,0.0101
HSPB1_ADIPOQ,PERM_ADIPOQ,TIMP-2_PERM,AGRIN_TIMP-2,0.87576,1.0,0.24444,1.0,0.5641,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,TIMP-2_MMP9,KPYM_TIMP-2,0.87568,1.0,0.17021,1.0,0.56667,0.0101
MMP9_TIMP-2,ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_MMP9,0.87568,1.0,0.19149,1.0,0.57303,0.0101
HSPB1_ADIPOQ,TIMP-2_MMP9,AGRIN_ADIPOQ,KPYM_TIMP-2,0.87568,1.0,0.12766,1.0,0.55435,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,AGRIN_MMP9,KPYM_AGRIN,0.87568,0.98039,0.23404,0.91667,0.5814,0.0101
ADIPOQ_HSPB1,TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_MMP9,0.87567,1.0,0.02273,1.0,0.54255,0.0101
TIMP-2_PERM,AGRIN_PERM,KPYM_ADIPOQ,,0.87565,1.0,0.28571,1.0,0.55128,0.0101
HSPB1_TIMP-2,PERM_KPYM,TIMP-2_PERM,AGRIN_PERM,0.87565,1.0,0.26667,1.0,0.5875,0.0101
ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,KPYM_TIMP-2,0.87565,1.0,0.28571,1.0,0.55128,0.0101
HSPB1_ADIPOQ,TIMP-2_MMP9,AGRIN_PERM,KPYM_MMP9,0.87561,1.0,0.18605,1.0,0.55128,0.0101
HSPB1_AGRIN,ADIPOQ_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,0.87561,0.98077,0.23404,0.91667,0.58621,0.0101
PERM_KPYM,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.87561,1.0,0.30233,1.0,0.58904,0.0101
MMP9_HSPB1,TIMP-2_KPYM,AGRIN_KPYM,,0.87549,1.0,0.06522,1.0,0.56122,0.0101
MMP9_KPYM,HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_TIMP-2,0.87549,1.0,0.04348,1.0,0.55556,0.0101
HSPB1_PERM,ADIPOQ_HSPB1,TIMP-2_PERM,KPYM_PERM,0.87545,1.0,0.28889,1.0,0.57333,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,TIMP-2_PERM,KPYM_HSPB1,0.87545,1.0,0.24444,1.0,0.55844,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,TIMP-2_PERM,KPYM_TIMP-2,0.87545,1.0,0.24444,1.0,0.55844,0.0101
HSPB1_TIMP-2,ADIPOQ_HSPB1,TIMP-2_PERM,KPYM_PERM,0.87545,1.0,0.26667,1.0,0.56579,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_AGRIN,0.87541,1.0,0.0625,1.0,0.53125,0.0101
ADIPOQ_AGRIN,TIMP-2_KPYM,AGRIN_TIMP-2,KPYM_MMP9,0.87541,1.0,0.0625,1.0,0.53125,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,0.87536,0.98214,0.16327,0.88889,0.57292,0.0101
MMP9_AGRIN,HSPB1_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,0.87536,0.98214,0.16327,0.88889,0.57292,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.87532,1.0,0.22449,1.0,0.5914,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,KPYM_AGRIN,0.87532,0.98182,0.18367,0.9,0.57447,0.0101
HSPB1_AGRIN,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.87532,1.0,0.20408,1.0,0.58511,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_KPYM,KPYM_PERM,0.87531,1.0,0.2766,1.0,0.55844,0.0101
HSPB1_ADIPOQ,TIMP-2_MMP9,KPYM_MMP9,,0.87526,1.0,0.23404,1.0,0.58621,0.0101
MMP9_HSPB1,HSPB1_ADIPOQ,TIMP-2_PERM,AGRIN_PERM,0.87526,1.0,0.25581,1.0,0.57895,0.0101
HSPB1_ADIPOQ,PERM_MMP9,TIMP-2_MMP9,AGRIN_MMP9,0.87526,0.97727,0.13953,0.85714,0.5375,0.0101
